ym,region,state,category,gender,total_order,canceled_order,canceled_ratio
2020-10,South,FL,Entertainment,F,18,15,83.3333
2020-10,South,FL,Entertainment,M,3,2,66.6667
2020-10,South,FL,"Health & Sports",F,1,1,100.0000
2020-10,South,FL,"Health & Sports",M,3,0,0.0000
2020-10,South,FL,"Home & Living",F,3,2,66.6667
2020-10,South,FL,"Home & Living",M,1,1,100.0000
2020-10,South,FL,"Kids & Baby",F,1,0,0.0000
2020-10,South,FL,"Men's Fashion",F,10,4,40.0000
2020-10,South,FL,"Men's Fashion",M,18,1,5.5556
2020-10,South,FL,"Mobiles & Tablets",F,29,19,65.5172
2020-10,South,FL,"Mobiles & Tablets",M,25,12,48.0000
2020-10,South,FL,Soghaat,F,2,0,0.0000
2020-10,South,FL,Soghaat,M,4,1,25.0000
2020-10,South,FL,Superstore,F,5,3,60.0000
2020-10,South,FL,Superstore,M,2,0,0.0000
2020-10,South,FL,"Women's Fashion",F,5,1,20.0000
2020-10,South,FL,"Women's Fashion",M,10,2,20.0000
2020-10,South,GA,Appliances,F,2,1,50.0000
2020-10,South,GA,Appliances,M,1,0,0.0000
2020-10,South,GA,"Beauty & Grooming",F,1,1,100.0000
2020-10,South,GA,"Beauty & Grooming",M,4,1,25.0000
2020-10,South,GA,Books,M,1,0,0.0000
2020-10,South,GA,Computing,F,2,0,0.0000
2020-10,South,GA,Entertainment,F,4,4,100.0000
2020-10,South,GA,Entertainment,M,3,2,66.6667
2020-10,South,GA,"Health & Sports",F,2,0,0.0000
2020-10,South,GA,"Health & Sports",M,1,0,0.0000
2020-10,South,GA,"Home & Living",F,2,1,50.0000
2020-10,South,GA,"Men's Fashion",F,2,1,50.0000
2020-10,South,GA,"Men's Fashion",M,4,1,25.0000
2020-10,South,GA,"Mobiles & Tablets",F,14,7,50.0000
2020-10,South,GA,"Mobiles & Tablets",M,14,11,78.5714
2020-10,South,GA,Soghaat,F,1,1,100.0000
2020-10,South,GA,Soghaat,M,1,0,0.0000
2020-10,South,GA,Superstore,F,1,1,100.0000
2020-10,South,GA,"Women's Fashion",F,4,0,0.0000
2020-10,South,GA,"Women's Fashion",M,3,3,100.0000
2020-10,South,KY,Appliances,F,11,11,100.0000
2020-10,South,KY,Appliances,M,3,3,100.0000
2020-10,South,KY,"Beauty & Grooming",F,3,0,0.0000
2020-10,South,KY,"Beauty & Grooming",M,4,2,50.0000
2020-10,South,KY,Computing,M,9,8,88.8889
2020-10,South,KY,Entertainment,F,4,2,50.0000
2020-10,South,KY,Entertainment,M,4,4,100.0000
2020-10,South,KY,"Health & Sports",F,1,0,0.0000
2020-10,South,KY,"Health & Sports",M,3,1,33.3333
2020-10,South,KY,"Home & Living",F,1,0,0.0000
2020-10,South,KY,"Home & Living",M,4,3,75.0000
2020-10,South,KY,"Kids & Baby",M,1,0,0.0000
2020-10,South,KY,"Men's Fashion",F,10,3,30.0000
2020-10,South,KY,"Men's Fashion",M,12,11,91.6667
2020-10,South,KY,"Mobiles & Tablets",F,9,3,33.3333
2020-10,South,KY,"Mobiles & Tablets",M,53,46,86.7925
2020-10,South,KY,Soghaat,M,4,1,25.0000
2020-10,South,KY,Superstore,M,4,3,75.0000
2020-10,South,KY,"Women's Fashion",F,5,2,40.0000
2020-10,South,KY,"Women's Fashion",M,88,88,100.0000
2020-10,South,LA,Appliances,M,1,0,0.0000
2020-10,South,LA,"Beauty & Grooming",F,3,1,33.3333
2020-10,South,LA,"Beauty & Grooming",M,2,1,50.0000
2020-10,South,LA,Books,F,1,0,0.0000
2020-10,South,LA,Computing,F,1,1,100.0000
2020-10,South,LA,Entertainment,M,2,2,100.0000
2020-10,South,LA,"Health & Sports",F,1,0,0.0000
2020-10,South,LA,"Health & Sports",M,3,2,66.6667
2020-10,South,LA,"Home & Living",F,2,1,50.0000
2020-10,South,LA,"Home & Living",M,1,0,0.0000
2020-10,South,LA,"Men's Fashion",F,1,0,0.0000
2020-10,South,LA,"Men's Fashion",M,3,0,0.0000
2020-10,South,LA,"Mobiles & Tablets",F,13,8,61.5385
2020-10,South,LA,"Mobiles & Tablets",M,14,11,78.5714
2020-10,South,LA,Soghaat,F,1,0,0.0000
2020-10,South,LA,Soghaat,M,2,1,50.0000
2020-10,South,LA,"Women's Fashion",F,2,0,0.0000
2020-10,South,LA,"Women's Fashion",M,5,1,20.0000
2020-10,South,MD,Appliances,F,2,2,100.0000
2020-10,South,MD,Appliances,M,4,1,25.0000
2020-10,South,MD,"Beauty & Grooming",F,2,0,0.0000
2020-10,South,MD,Computing,F,2,1,50.0000
2020-10,South,MD,Entertainment,M,1,1,100.0000
2020-10,South,MD,"Home & Living",F,3,1,33.3333
2020-10,South,MD,"Kids & Baby",F,1,0,0.0000
2020-10,South,MD,"Kids & Baby",M,1,1,100.0000
2020-10,South,MD,"Men's Fashion",F,2,0,0.0000
2020-10,South,MD,"Men's Fashion",M,6,2,33.3333
2020-10,South,MD,"Mobiles & Tablets",F,4,1,25.0000
2020-10,South,MD,"Mobiles & Tablets",M,6,2,33.3333
2020-10,South,MD,Soghaat,F,3,0,0.0000
2020-10,South,MD,Soghaat,M,1,0,0.0000
2020-10,South,MD,Superstore,F,4,1,25.0000
2020-10,South,MD,"Women's Fashion",M,1,0,0.0000
2020-10,South,MS,"Beauty & Grooming",F,2,0,0.0000
2020-10,South,MS,"Beauty & Grooming",M,1,0,0.0000
2020-10,South,MS,Computing,M,1,1,100.0000
2020-10,South,MS,Entertainment,M,1,1,100.0000
2020-10,South,MS,"Health & Sports",F,3,2,66.6667
2020-10,South,MS,"Home & Living",F,1,0,0.0000
2020-10,South,MS,"Home & Living",M,2,1,50.0000
2020-10,South,MS,"Men's Fashion",F,1,0,0.0000
2020-10,South,MS,"Men's Fashion",M,1,0,0.0000
2020-10,South,MS,"Mobiles & Tablets",F,2,1,50.0000
2020-10,South,MS,"Mobiles & Tablets",M,7,3,42.8571
2020-10,South,MS,Soghaat,M,1,0,0.0000
2020-10,South,MS,"Women's Fashion",M,3,2,66.6667
2020-10,South,NC,Appliances,M,4,2,50.0000
2020-10,South,NC,"Beauty & Grooming",F,4,0,0.0000
2020-10,South,NC,"Beauty & Grooming",M,5,2,40.0000
2020-10,South,NC,Books,F,1,0,0.0000
2020-10,South,NC,Books,M,1,0,0.0000
2020-10,South,NC,Computing,F,4,4,100.0000
2020-10,South,NC,Computing,M,1,0,0.0000
2020-10,South,NC,Entertainment,F,10,9,90.0000
2020-10,South,NC,Entertainment,M,3,2,66.6667
2020-10,South,NC,"Health & Sports",F,1,0,0.0000
2020-10,South,NC,"Home & Living",F,1,0,0.0000
2020-10,South,NC,"Home & Living",M,1,0,0.0000
2020-10,South,NC,"Kids & Baby",F,1,0,0.0000
2020-10,South,NC,"Kids & Baby",M,2,2,100.0000
2020-10,South,NC,"Men's Fashion",F,8,3,37.5000
2020-10,South,NC,"Men's Fashion",M,9,1,11.1111
2020-10,South,NC,"Mobiles & Tablets",F,47,43,91.4894
2020-10,South,NC,"Mobiles & Tablets",M,17,6,35.2941
2020-10,South,NC,"School & Education",M,1,0,0.0000
2020-10,South,NC,Soghaat,F,4,2,50.0000
2020-10,South,NC,Soghaat,M,1,0,0.0000
2020-10,South,NC,Superstore,M,1,0,0.0000
2020-10,South,NC,"Women's Fashion",F,3,2,66.6667
2020-10,South,NC,"Women's Fashion",M,2,0,0.0000
2020-10,South,OK,Appliances,F,2,1,50.0000
2020-10,South,OK,Appliances,M,3,1,33.3333
2020-10,South,OK,"Beauty & Grooming",M,1,0,0.0000
2020-10,South,OK,Books,F,2,0,0.0000
2020-10,South,OK,Entertainment,F,4,3,75.0000
2020-10,South,OK,"Home & Living",F,30,30,100.0000
2020-10,South,OK,"Men's Fashion",F,7,4,57.1429
2020-10,South,OK,"Men's Fashion",M,6,0,0.0000
2020-10,South,OK,"Mobiles & Tablets",F,31,27,87.0968
2020-10,South,OK,"Mobiles & Tablets",M,10,5,50.0000
2020-10,South,OK,Soghaat,M,2,0,0.0000
2020-10,South,OK,"Women's Fashion",F,3,1,33.3333
2020-10,South,OK,"Women's Fashion",M,5,1,20.0000
2020-10,South,SC,Appliances,F,1,1,100.0000
2020-10,South,SC,"Beauty & Grooming",F,1,0,0.0000
2020-10,South,SC,"Beauty & Grooming",M,1,1,100.0000
2020-10,South,SC,Books,F,1,0,0.0000
2020-10,South,SC,Books,M,1,0,0.0000
2020-10,South,SC,Entertainment,M,2,1,50.0000
2020-10,South,SC,"Health & Sports",M,1,1,100.0000
2020-10,South,SC,"Home & Living",F,1,0,0.0000
2020-10,South,SC,"Home & Living",M,1,0,0.0000
2020-10,South,SC,"Kids & Baby",M,1,0,0.0000
2020-10,South,SC,"Men's Fashion",F,3,2,66.6667
2020-10,South,SC,"Men's Fashion",M,3,1,33.3333
2020-10,South,SC,"Mobiles & Tablets",F,4,3,75.0000
2020-10,South,SC,"Mobiles & Tablets",M,8,4,50.0000
2020-10,South,SC,"Women's Fashion",F,1,1,100.0000
2020-10,South,SC,"Women's Fashion",M,3,1,33.3333
2020-10,South,TN,Appliances,M,4,2,50.0000
2020-10,South,TN,"Beauty & Grooming",F,1,0,0.0000
2020-10,South,TN,"Beauty & Grooming",M,2,0,0.0000
2020-10,South,TN,Computing,F,13,12,92.3077
2020-10,South,TN,Entertainment,F,4,2,50.0000
2020-10,South,TN,Entertainment,M,2,0,0.0000
2020-10,South,TN,"Health & Sports",F,1,0,0.0000
2020-10,South,TN,"Health & Sports",M,1,0,0.0000
2020-10,South,TN,"Home & Living",F,3,1,33.3333
2020-10,South,TN,"Home & Living",M,1,0,0.0000
2020-10,South,TN,"Kids & Baby",M,1,0,0.0000
2020-10,South,TN,"Men's Fashion",F,11,3,27.2727
2020-10,South,TN,"Men's Fashion",M,7,2,28.5714
2020-10,South,TN,"Mobiles & Tablets",F,8,4,50.0000
2020-10,South,TN,"Mobiles & Tablets",M,15,5,33.3333
2020-10,South,TN,Others,M,1,1,100.0000
2020-10,South,TN,"School & Education",M,1,0,0.0000
2020-10,South,TN,Soghaat,M,1,0,0.0000
2020-10,South,TN,Superstore,F,2,1,50.0000
2020-10,South,TN,Superstore,M,2,0,0.0000
2020-10,South,TN,"Women's Fashion",F,24,12,50.0000
2020-10,South,TN,"Women's Fashion",M,3,0,0.0000
2020-10,South,TX,Appliances,F,2,2,100.0000
2020-10,South,TX,Appliances,M,5,2,40.0000
2020-10,South,TX,"Beauty & Grooming",F,10,1,10.0000
2020-10,South,TX,"Beauty & Grooming",M,6,2,33.3333
2020-10,South,TX,Books,F,1,0,0.0000
2020-10,South,TX,Books,M,1,0,0.0000
2020-10,South,TX,Computing,F,7,5,71.4286
2020-10,South,TX,Computing,M,2,2,100.0000
2020-10,South,TX,Entertainment,F,10,8,80.0000
2020-10,South,TX,Entertainment,M,16,13,81.2500
2020-10,South,TX,"Health & Sports",F,5,4,80.0000
2020-10,South,TX,"Health & Sports",M,6,2,33.3333
2020-10,South,TX,"Home & Living",F,3,1,33.3333
2020-10,South,TX,"Home & Living",M,6,2,33.3333
2020-10,South,TX,"Kids & Baby",F,10,6,60.0000
2020-10,South,TX,"Kids & Baby",M,2,1,50.0000
2020-10,South,TX,"Men's Fashion",F,21,9,42.8571
2020-10,South,TX,"Men's Fashion",M,23,8,34.7826
2020-10,South,TX,"Mobiles & Tablets",F,16,10,62.5000
2020-10,South,TX,"Mobiles & Tablets",M,26,6,23.0769
2020-10,South,TX,"School & Education",M,2,1,50.0000
2020-10,South,TX,Soghaat,F,10,1,10.0000
2020-10,South,TX,Soghaat,M,7,3,42.8571
2020-10,South,TX,Superstore,F,3,0,0.0000
2020-10,South,TX,Superstore,M,6,1,16.6667
2020-10,South,TX,"Women's Fashion",F,18,6,33.3333
2020-10,South,TX,"Women's Fashion",M,13,6,46.1538
2020-10,South,VA,Appliances,F,2,1,50.0000
2020-10,South,VA,Appliances,M,5,3,60.0000
2020-10,South,VA,"Beauty & Grooming",F,7,3,42.8571
2020-10,South,VA,"Beauty & Grooming",M,5,1,20.0000
2020-10,South,VA,Entertainment,F,4,1,25.0000
2020-10,South,VA,Entertainment,M,2,2,100.0000
2020-10,South,VA,"Health & Sports",F,1,0,0.0000
2020-10,South,VA,"Health & Sports",M,3,2,66.6667
2020-10,South,VA,"Home & Living",F,4,1,25.0000
2020-10,South,VA,"Home & Living",M,1,0,0.0000
2020-10,South,VA,"Kids & Baby",F,1,0,0.0000
2020-10,South,VA,"Men's Fashion",F,6,1,16.6667
2020-10,South,VA,"Men's Fashion",M,6,4,66.6667
2020-10,South,VA,"Mobiles & Tablets",F,10,6,60.0000
2020-10,South,VA,"Mobiles & Tablets",M,14,9,64.2857
2020-10,South,VA,Soghaat,F,3,0,0.0000
2020-10,South,VA,Soghaat,M,1,1,100.0000
2020-10,South,VA,Superstore,F,4,0,0.0000
2020-10,South,VA,Superstore,M,3,0,0.0000
2020-10,South,VA,"Women's Fashion",F,9,1,11.1111
2020-10,South,VA,"Women's Fashion",M,11,11,100.0000
2020-10,South,WV,Appliances,F,5,3,60.0000
2020-10,South,WV,Appliances,M,8,4,50.0000
2020-10,South,WV,"Beauty & Grooming",F,2,0,0.0000
2020-10,South,WV,"Beauty & Grooming",M,6,1,16.6667
2020-10,South,WV,Books,F,1,1,100.0000
2020-10,South,WV,Computing,M,2,1,50.0000
2020-10,South,WV,Entertainment,F,5,5,100.0000
2020-10,South,WV,Entertainment,M,12,12,100.0000
2020-10,South,WV,"Health & Sports",F,3,1,33.3333
2020-10,South,WV,"Health & Sports",M,2,2,100.0000
2020-10,South,WV,"Home & Living",F,3,1,33.3333
2020-10,South,WV,"Kids & Baby",F,5,1,20.0000
2020-10,South,WV,"Kids & Baby",M,1,0,0.0000
2020-10,South,WV,"Men's Fashion",F,4,1,25.0000
2020-10,South,WV,"Men's Fashion",M,3,0,0.0000
2020-10,South,WV,"Mobiles & Tablets",F,13,6,46.1538
2020-10,South,WV,"Mobiles & Tablets",M,8,3,37.5000
2020-10,South,WV,"School & Education",F,1,0,0.0000
2020-10,South,WV,"School & Education",M,1,0,0.0000
2020-10,South,WV,Soghaat,F,2,0,0.0000
2020-10,South,WV,Soghaat,M,1,0,0.0000
2020-10,South,WV,Superstore,F,1,0,0.0000
2020-10,South,WV,Superstore,M,2,0,0.0000
2020-10,South,WV,"Women's Fashion",F,14,5,35.7143
2020-10,South,WV,"Women's Fashion",M,7,1,14.2857
2020-10,West,AK,Appliances,M,2,1,50.0000
2020-10,West,AK,"Beauty & Grooming",F,2,0,0.0000
2020-10,West,AK,Entertainment,F,11,10,90.9091
2020-10,West,AK,"Health & Sports",F,1,0,0.0000
2020-10,West,AK,"Health & Sports",M,1,0,0.0000
2020-10,West,AK,"Home & Living",F,1,0,0.0000
2020-10,West,AK,"Men's Fashion",F,1,0,0.0000
2020-10,West,AK,"Men's Fashion",M,4,1,25.0000
2020-10,West,AK,"Mobiles & Tablets",F,2,1,50.0000
2020-10,West,AK,"Mobiles & Tablets",M,4,1,25.0000
2020-10,West,AK,Superstore,M,1,0,0.0000
2020-10,West,AK,"Women's Fashion",F,3,0,0.0000
2020-10,West,AZ,Appliances,M,4,2,50.0000
2020-10,West,AZ,"Beauty & Grooming",F,3,2,66.6667
2020-10,West,AZ,"Beauty & Grooming",M,1,0,0.0000
2020-10,West,AZ,Entertainment,F,5,0,0.0000
2020-10,West,AZ,Entertainment,M,1,0,0.0000
2020-10,West,AZ,"Health & Sports",F,2,2,100.0000
2020-10,West,AZ,"Health & Sports",M,1,0,0.0000
2020-10,West,AZ,"Home & Living",M,2,1,50.0000
2020-10,West,AZ,"Kids & Baby",M,1,0,0.0000
2020-10,West,AZ,"Men's Fashion",F,7,3,42.8571
2020-10,West,AZ,"Men's Fashion",M,1,0,0.0000
2020-10,West,AZ,"Mobiles & Tablets",F,15,12,80.0000
2020-10,West,AZ,"Mobiles & Tablets",M,9,4,44.4444
2020-10,West,AZ,Soghaat,F,1,1,100.0000
2020-10,West,AZ,Superstore,M,1,0,0.0000
2020-10,West,AZ,"Women's Fashion",F,6,3,50.0000
2020-10,West,CA,Appliances,F,15,12,80.0000
2020-10,West,CA,Appliances,M,18,16,88.8889
2020-10,West,CA,"Beauty & Grooming",F,8,2,25.0000
2020-10,West,CA,"Beauty & Grooming",M,16,14,87.5000
2020-10,West,CA,Books,F,1,0,0.0000
2020-10,West,CA,Books,M,21,0,0.0000
2020-10,West,CA,Computing,F,4,3,75.0000
2020-10,West,CA,Computing,M,1,0,0.0000
2020-10,West,CA,Entertainment,F,8,3,37.5000
2020-10,West,CA,Entertainment,M,8,4,50.0000
2020-10,West,CA,"Health & Sports",F,4,0,0.0000
2020-10,West,CA,"Health & Sports",M,3,1,33.3333
2020-10,West,CA,"Home & Living",F,3,2,66.6667
2020-10,West,CA,"Home & Living",M,5,0,0.0000
2020-10,West,CA,"Kids & Baby",F,4,3,75.0000
2020-10,West,CA,"Men's Fashion",F,27,17,62.9630
2020-10,West,CA,"Men's Fashion",M,14,3,21.4286
2020-10,West,CA,"Mobiles & Tablets",F,46,24,52.1739
2020-10,West,CA,"Mobiles & Tablets",M,53,33,62.2642
2020-10,West,CA,"School & Education",F,1,0,0.0000
2020-10,West,CA,"School & Education",M,2,1,50.0000
2020-10,West,CA,Soghaat,F,4,1,25.0000
2020-10,West,CA,Soghaat,M,3,0,0.0000
2020-10,West,CA,Superstore,F,8,4,50.0000
2020-10,West,CA,Superstore,M,2,1,50.0000
2020-10,West,CA,"Women's Fashion",F,17,9,52.9412
2020-10,West,CA,"Women's Fashion",M,19,17,89.4737
2020-10,West,CO,Appliances,F,3,2,66.6667
2020-10,West,CO,"Beauty & Grooming",F,4,1,25.0000
2020-10,West,CO,"Beauty & Grooming",M,8,2,25.0000
2020-10,West,CO,Entertainment,F,2,2,100.0000
2020-10,West,CO,"Health & Sports",M,3,1,33.3333
2020-10,West,CO,"Home & Living",F,2,0,0.0000
2020-10,West,CO,"Home & Living",M,2,1,50.0000
2020-10,West,CO,"Kids & Baby",F,2,0,0.0000
2020-10,West,CO,"Kids & Baby",M,4,1,25.0000
2020-10,West,CO,"Men's Fashion",F,5,1,20.0000
2020-10,West,CO,"Men's Fashion",M,5,1,20.0000
2020-10,West,CO,"Mobiles & Tablets",F,2,1,50.0000
2020-10,West,CO,"Mobiles & Tablets",M,24,14,58.3333
2020-10,West,CO,Soghaat,F,1,0,0.0000
2020-10,West,CO,Soghaat,M,1,0,0.0000
2020-10,West,CO,Superstore,F,2,0,0.0000
2020-10,West,CO,Superstore,M,2,0,0.0000
2020-10,West,CO,"Women's Fashion",F,1,0,0.0000
2020-10,West,CO,"Women's Fashion",M,3,1,33.3333
2020-10,West,HI,Appliances,M,11,11,100.0000
2020-10,West,HI,"Beauty & Grooming",F,2,0,0.0000
2020-10,West,HI,"Beauty & Grooming",M,1,0,0.0000
2020-10,West,HI,Entertainment,F,1,0,0.0000
2020-10,West,HI,"Health & Sports",F,1,0,0.0000
2020-10,West,HI,"Home & Living",F,5,0,0.0000
2020-10,West,HI,"Men's Fashion",F,3,0,0.0000
2020-10,West,HI,"Mobiles & Tablets",F,3,0,0.0000
2020-10,West,HI,"Women's Fashion",F,3,0,0.0000
2020-10,West,ID,"Beauty & Grooming",F,1,0,0.0000
2020-10,West,ID,Entertainment,F,1,1,100.0000
2020-10,West,ID,"Home & Living",M,1,0,0.0000
2020-10,West,ID,"Kids & Baby",F,1,1,100.0000
2020-10,West,ID,"Men's Fashion",M,2,0,0.0000
2020-10,West,ID,"Mobiles & Tablets",F,4,2,50.0000
2020-10,West,ID,"Mobiles & Tablets",M,7,4,57.1429
2020-10,West,ID,Others,M,1,0,0.0000
2020-10,West,ID,"School & Education",M,1,0,0.0000
2020-10,West,ID,"Women's Fashion",F,3,1,33.3333
2020-10,West,MT,Appliances,F,1,0,0.0000
2020-10,West,MT,Appliances,M,1,0,0.0000
2020-10,West,MT,Entertainment,F,2,0,0.0000
2020-10,West,MT,Entertainment,M,1,1,100.0000
2020-10,West,MT,"Health & Sports",M,1,0,0.0000
2020-10,West,MT,"Kids & Baby",M,1,0,0.0000
2020-10,West,MT,"Men's Fashion",F,2,0,0.0000
2020-10,West,MT,"Men's Fashion",M,1,1,100.0000
2020-10,West,MT,"Mobiles & Tablets",F,9,4,44.4444
2020-10,West,MT,"Mobiles & Tablets",M,2,1,50.0000
2020-10,West,MT,Soghaat,F,2,1,50.0000
2020-10,West,MT,Soghaat,M,1,0,0.0000
2020-10,West,MT,Superstore,F,2,1,50.0000
2020-10,West,MT,Superstore,M,1,0,0.0000
2020-10,West,MT,"Women's Fashion",F,2,0,0.0000
2020-10,West,NM,Appliances,F,2,2,100.0000
2020-10,West,NM,"Beauty & Grooming",F,6,2,33.3333
2020-10,West,NM,"Beauty & Grooming",M,2,0,0.0000
2020-10,West,NM,Entertainment,F,1,1,100.0000
2020-10,West,NM,"Health & Sports",F,1,0,0.0000
2020-10,West,NM,"Home & Living",M,1,0,0.0000
2020-10,West,NM,"Kids & Baby",F,1,0,0.0000
2020-10,West,NM,"Men's Fashion",F,2,0,0.0000
2020-10,West,NM,"Men's Fashion",M,4,1,25.0000
2020-10,West,NM,"Mobiles & Tablets",F,1,1,100.0000
2020-10,West,NM,"Mobiles & Tablets",M,2,2,100.0000
2020-10,West,NM,Soghaat,M,4,0,0.0000
2020-10,West,NM,Superstore,M,3,2,66.6667
2020-10,West,NM,"Women's Fashion",F,1,1,100.0000
2020-10,West,NM,"Women's Fashion",M,5,1,20.0000
2020-10,West,NV,Appliances,F,1,1,100.0000
2020-10,West,NV,Appliances,M,1,0,0.0000
2020-10,West,NV,"Beauty & Grooming",M,1,0,0.0000
2020-10,West,NV,Entertainment,F,1,0,0.0000
2020-10,West,NV,"Health & Sports",M,1,0,0.0000
2020-10,West,NV,"Home & Living",F,1,0,0.0000
2020-10,West,NV,"Kids & Baby",F,1,0,0.0000
2020-10,West,NV,"Men's Fashion",F,2,2,100.0000
2020-10,West,NV,"Men's Fashion",M,1,0,0.0000
2020-10,West,NV,"Mobiles & Tablets",F,3,0,0.0000
2020-10,West,NV,"Mobiles & Tablets",M,3,2,66.6667
2020-10,West,NV,Soghaat,F,1,1,100.0000
2020-10,West,NV,Superstore,M,1,0,0.0000
2020-10,West,NV,"Women's Fashion",M,1,0,0.0000
2020-10,West,OR,Appliances,M,2,2,100.0000
2020-10,West,OR,"Beauty & Grooming",F,1,0,0.0000
2020-10,West,OR,Computing,F,1,1,100.0000
2020-10,West,OR,Computing,M,1,0,0.0000
2020-10,West,OR,Entertainment,M,3,3,100.0000
2020-10,West,OR,"Health & Sports",F,3,0,0.0000
2020-10,West,OR,"Home & Living",F,2,1,50.0000
2020-10,West,OR,"Kids & Baby",M,1,1,100.0000
2020-10,West,OR,"Men's Fashion",F,3,0,0.0000
2020-10,West,OR,"Men's Fashion",M,1,1,100.0000
2020-10,West,OR,"Mobiles & Tablets",F,4,2,50.0000
2020-10,West,OR,"Mobiles & Tablets",M,4,3,75.0000
2020-10,West,OR,Superstore,F,1,0,0.0000
2020-10,West,OR,Superstore,M,1,1,100.0000
2020-10,West,OR,"Women's Fashion",F,6,1,16.6667
2020-10,West,UT,Appliances,M,3,3,100.0000
2020-10,West,UT,"Beauty & Grooming",M,1,1,100.0000
2020-10,West,UT,Computing,F,1,0,0.0000
2020-10,West,UT,Entertainment,F,1,0,0.0000
2020-10,West,UT,Entertainment,M,4,3,75.0000
2020-10,West,UT,"Home & Living",M,1,0,0.0000
2020-10,West,UT,"Men's Fashion",M,3,0,0.0000
2020-10,West,UT,"Mobiles & Tablets",F,7,6,85.7143
2020-10,West,UT,"Mobiles & Tablets",M,8,3,37.5000
2020-10,West,UT,Soghaat,F,1,0,0.0000
2020-10,West,UT,Soghaat,M,3,1,33.3333
2020-10,West,UT,Superstore,F,2,0,0.0000
2020-10,West,UT,"Women's Fashion",F,4,0,0.0000
2020-10,West,UT,"Women's Fashion",M,4,0,0.0000
2020-10,West,WA,Appliances,F,6,5,83.3333
2020-10,West,WA,Appliances,M,5,5,100.0000
2020-10,West,WA,"Beauty & Grooming",F,1,0,0.0000
2020-10,West,WA,"Beauty & Grooming",M,2,1,50.0000
2020-10,West,WA,Computing,F,1,0,0.0000
2020-10,West,WA,Computing,M,5,5,100.0000
2020-10,West,WA,Entertainment,F,11,10,90.9091
2020-10,West,WA,Entertainment,M,1,1,100.0000
2020-10,West,WA,"Health & Sports",F,6,4,66.6667
2020-10,West,WA,"Kids & Baby",M,2,0,0.0000
2020-10,West,WA,"Men's Fashion",F,2,0,0.0000
2020-10,West,WA,"Men's Fashion",M,2,1,50.0000
2020-10,West,WA,"Mobiles & Tablets",F,10,7,70.0000
2020-10,West,WA,"Mobiles & Tablets",M,6,4,66.6667
2020-10,West,WA,"School & Education",F,1,1,100.0000
2020-10,West,WA,"School & Education",M,1,0,0.0000
2020-10,West,WA,Soghaat,F,1,0,0.0000
2020-10,West,WA,Soghaat,M,1,0,0.0000
2020-10,West,WA,Superstore,F,3,1,33.3333
2020-10,West,WA,"Women's Fashion",F,1,0,0.0000
2020-10,West,WA,"Women's Fashion",M,2,2,100.0000
2020-10,West,WY,Appliances,M,8,0,0.0000
2020-10,West,WY,"Beauty & Grooming",M,5,0,0.0000
2020-10,West,WY,"Health & Sports",M,1,0,0.0000
2020-10,West,WY,"Home & Living",M,1,0,0.0000
2020-10,West,WY,"Kids & Baby",M,2,0,0.0000
2020-10,West,WY,"Men's Fashion",F,1,1,100.0000
2020-10,West,WY,"Men's Fashion",M,2,0,0.0000
2020-10,West,WY,Others,M,1,0,0.0000
2020-10,West,WY,"School & Education",M,1,0,0.0000
2020-10,West,WY,Soghaat,F,1,0,0.0000
2020-10,West,WY,Superstore,M,3,1,33.3333
2020-11,Midwest,IA,Appliances,F,6,2,33.3333
2020-11,Midwest,IA,"Beauty & Grooming",F,26,17,65.3846
2020-11,Midwest,IA,"Beauty & Grooming",M,5,1,20.0000
2020-11,Midwest,IA,Books,F,1,1,100.0000
2020-11,Midwest,IA,Books,M,3,1,33.3333
2020-11,Midwest,IA,Computing,F,6,2,33.3333
2020-11,Midwest,IA,Computing,M,3,2,66.6667
2020-11,Midwest,IA,Entertainment,F,13,10,76.9231
2020-11,Midwest,IA,Entertainment,M,14,11,78.5714
2020-11,Midwest,IA,"Health & Sports",M,1,0,0.0000
2020-11,Midwest,IA,"Home & Living",F,5,2,40.0000
2020-11,Midwest,IA,"Home & Living",M,3,1,33.3333
2020-11,Midwest,IA,"Kids & Baby",M,1,0,0.0000
2020-11,Midwest,IA,"Men's Fashion",F,8,5,62.5000
2020-11,Midwest,IA,"Men's Fashion",M,14,3,21.4286
2020-11,Midwest,IA,"Mobiles & Tablets",F,41,34,82.9268
2020-11,Midwest,IA,"Mobiles & Tablets",M,42,26,61.9048
2020-11,Midwest,IA,Others,F,18,16,88.8889
2020-11,Midwest,IA,Others,M,19,12,63.1579
2020-11,Midwest,IA,Soghaat,F,7,6,85.7143
2020-11,Midwest,IA,Superstore,F,8,5,62.5000
2020-11,Midwest,IA,Superstore,M,1,0,0.0000
2020-11,Midwest,IA,"Women's Fashion",F,14,5,35.7143
2020-11,Midwest,IA,"Women's Fashion",M,12,6,50.0000
2020-11,Midwest,IL,Appliances,F,12,7,58.3333
2020-11,Midwest,IL,Appliances,M,2,0,0.0000
2020-11,Midwest,IL,"Beauty & Grooming",F,9,3,33.3333
2020-11,Midwest,IL,"Beauty & Grooming",M,12,4,33.3333
2020-11,Midwest,IL,Books,F,4,0,0.0000
2020-11,Midwest,IL,Books,M,6,3,50.0000
2020-11,Midwest,IL,Computing,F,18,10,55.5556
2020-11,Midwest,IL,Computing,M,6,3,50.0000
2020-11,Midwest,IL,Entertainment,F,27,15,55.5556
