stockCode,ym,avg_order_cnt,ATV
20716,2011-04,1.8000,14.31777777777778
20716,2011-05,4.6000,2.5821739130434778
20717,2010-12,2.2500,7.62074074074074
20717,2011-01,3.0625,14.426938775510203
20717,2011-02,2.0000,12.617
20717,2011-03,1.5600,9.917435897435896
20717,2011-04,1.6250,6.377307692307692
20717,2011-05,1.6522,9.32078947368421
20718,2010-12,1.8125,21.407586206896546
20718,2011-01,1.5600,16.624871794871794
20718,2011-02,1.2000,18.10625
20718,2011-03,1.2000,12.290555555555555
20718,2011-04,1.2308,9.0784375
20718,2011-05,1.5641,9.675245901639345
20719,2010-12,2.3182,31.7764705882353
20719,2011-01,1.8529,17.77142857142857
20719,2011-02,1.7586,19.641960784313724
20719,2011-03,1.7857,28.154666666666685
20719,2011-04,1.6957,22.211025641025643
20719,2011-05,1.9091,19.293015873015875
20723,2010-12,2.2632,18.890232558139537
20723,2011-01,1.7727,14.680256410256412
20723,2011-02,1.6364,16.737499999999997
20723,2011-03,1.4048,19.548813559322035
20723,2011-04,1.4595,12.857777777777782
20723,2011-05,1.4286,15.46733333333333
20724,2010-12,1.7879,22.283050847457623
20724,2011-01,1.8438,20.732542372881355
20724,2011-02,1.6571,20.318965517241388
20724,2011-03,1.4706,26.663600000000006
20724,2011-04,1.4773,16.091538461538462
20724,2011-05,1.4545,17.87550000000001
20725,2010-12,1.6346,17.02811764705882
20725,2011-01,1.3594,29.10632183908048
20725,2011-02,1.4384,19.32495238095239
20725,2011-03,1.3837,23.045546218487406
20725,2011-04,1.1563,21.68414414414415
20725,2011-05,1.2500,27.84786666666668
20726,2010-12,1.4103,21.37872727272727
20726,2011-01,1.3171,22.794074074074075
20726,2011-02,1.0833,17.849487179487173
20726,2011-03,1.3667,19.951829268292695
20726,2011-04,1.3208,16.422142857142855
20726,2011-05,1.2500,22.899714285714296
20727,2010-12,1.5750,16.67142857142857
20727,2011-01,1.4783,20.29808823529412
20727,2011-02,1.2821,16.418599999999998
20727,2011-03,1.3718,16.26429906542057
20727,2011-04,1.3333,12.681911764705879
20727,2011-05,1.2273,17.976851851851855
20728,2010-12,1.4000,18.968571428571426
20728,2011-01,1.3830,19.193384615384616
20728,2011-02,1.1750,20.644468085106382
20728,2011-03,1.1831,21.818809523809524
20728,2011-04,1.1754,19.2268656716418
20728,2011-05,1.2688,17.786694915254248
20731,2010-12,1.0000,1.25
20731,2011-01,1.0000,3.75
20731,2011-03,1.0000,2.5
20731,2011-04,1.6667,5.332
20731,2011-05,3.5000,8.507142857142856
20733,2010-12,3.0000,23.769047619047623
20733,2011-01,5.2500,2.535714285714286
20733,2011-02,3.5000,1.0699999999999998
20733,2011-03,3.7500,2.807999999999999
20733,2011-04,4.5000,1.4777777777777779
20733,2011-05,6.0000,1.115
20734,2010-12,6.0000,8.211666666666666
20734,2011-01,9.0000,14.156666666666666
20734,2011-02,5.0000,8.802000000000001
20734,2011-03,7.0000,6.985714285714286
20734,2011-04,1.0000,1.63
20734,2011-05,1.0000,0
20735,2010-12,5.0000,9.937499999999998
20735,2011-01,5.3333,4.760624999999999
20735,2011-02,6.5000,2.9184615384615378
20735,2011-03,4.6667,8.88785714285714
20735,2011-04,8.0000,3.71625
20735,2011-05,5.6667,6.627647058823529
20738,2011-02,1.0000,0
20748,2010-12,1.0000,17
20748,2011-01,1.0000,25.5
20748,2011-02,1.0000,21.07
20748,2011-03,1.0000,31.605
20748,2011-04,1.0000,6.375
20748,2011-05,1.0000,12.75
20749,2010-12,1.0625,30.644999999999996
20749,2011-01,1.0000,37.93124999999999
20749,2011-02,1.2174,63.65821428571428
20749,2011-03,1.0857,24.255526315789467
20749,2011-04,1.0909,22.280416666666664
20749,2011-05,1.0000,45.091666666666654
20750,2010-12,1.1515,35.54842105263158
20750,2011-01,1.0667,38.596250000000005
20750,2011-02,1.0385,33.83888888888889
20750,2011-03,1.0000,28.4392
20750,2011-04,1.0323,38.57343750000001
20750,2011-05,1.1667,37.89321428571428
20751,2010-12,1.3043,7.001666666666666
20751,2011-01,1.1818,19.36615384615385
20751,2011-02,1.3000,9.024615384615384
20751,2011-03,1.4667,9.997272727272724
20751,2011-04,1.0000,11.68125
20751,2011-05,1.1538,9.925999999999998
20752,2010-12,1.6429,7.219130434782607
20752,2011-01,1.0714,7.8306666666666676
20752,2011-02,1.2857,3.243333333333333
20752,2011-03,1.1818,6.456153846153844
20752,2011-04,1.0000,6.294166666666668
20752,2011-05,1.0000,8.750000000000002
20754,2010-12,1.5862,9.960217391304347
20754,2011-01,1.4211,6.589259259259259
20754,2011-02,1.1111,6.601000000000001
20754,2011-03,1.3200,14.289696969696973
20754,2011-04,1.2083,14.975862068965517
20754,2011-05,1.2222,7.607727272727273
20755,2010-12,1.6000,2.84375
20755,2011-02,1.0000,7.649999999999999
20755,2011-03,1.0000,2.125
20755,2011-04,1.0000,3.6125
20755,2011-05,1.0000,7.6499999999999995
20756,2011-01,1.0000,2.55
20756,2011-02,1.0000,3.4
20756,2011-04,1.0000,1.1333333333333333
20757,2010-12,1.0000,4.25
20757,2011-02,1.0000,4.59
20757,2011-03,1.0000,1.63
20757,2011-04,1.0000,0.85
20757,2011-05,1.0000,10.2
20758,2010-12,1.0000,5.525
20758,2011-01,1.0000,2.55
20758,2011-02,1.0000,3.8249999999999997
20758,2011-03,1.0000,4.25
20758,2011-04,1.2000,1.7
20758,2011-05,1.0000,2.55
20759,2010-12,1.0000,2.125
20759,2011-01,1.0000,2.55
20759,2011-02,1.0000,2.55
20759,2011-03,1.0000,5.1
20759,2011-04,1.0000,1.275
20759,2011-05,1.0000,2.55
20760,2010-12,1.0000,1.7
20760,2011-02,1.0000,2.55
20760,2011-03,1.0000,3.4
20760,2011-04,1.0000,2.125
20761,2010-12,1.1667,7.534285714285714
20761,2011-01,1.0000,7.5
20761,2011-02,1.0000,7.5
20761,2011-03,1.2500,5.234
20761,2011-04,1.0000,10
20761,2011-05,1.2000,8.736666666666666
20762,2010-12,1.1250,7.109999999999999
20762,2011-01,1.0000,7.49
20762,2011-02,1.0000,5.625
20762,2011-03,1.0000,11.25
20762,2011-05,1.0000,9.375
20763,2010-12,1.0000,7.524000000000001
20763,2011-01,1.0000,5.605
20763,2011-02,1.0000,3.75
20763,2011-03,1.0000,3.75
20763,2011-04,1.0000,20
20764,2010-12,1.1250,6.276666666666667
20764,2011-01,1.5000,14.986666666666666
20764,2011-02,1.0000,5.892857142857143
20764,2011-03,1.0000,5
20764,2011-04,1.0000,8.4275
20764,2011-05,1.0000,8.75
20765,2010-12,1.2500,4.887
20765,2011-01,1.0000,5.625
20765,2011-02,1.0000,7.5
20765,2011-03,1.0000,7.5
20765,2011-04,1.3333,7.49
20765,2011-05,1.0000,11.25
20766,2010-12,1.4000,5.408571428571428
20766,2011-01,1.5000,6.276666666666667
20766,2011-02,1.0000,3.75
20766,2011-03,1.0000,5.615
20766,2011-04,1.0000,12.635714285714286
20766,2011-05,1.2500,9.734
20767,2010-12,1.7500,5.435714285714286
20767,2011-01,1.0000,10.578333333333331
20767,2011-02,1.0000,10.2
20767,2011-03,1.0000,4.2266666666666675
20767,2011-04,1.0000,15.299999999999999
20767,2011-05,1.0000,6.34
20768,2010-12,1.3333,5.717499999999999
20768,2011-01,1.0000,15.299999999999999
20768,2011-02,1.0000,7.622
20768,2011-03,1.0000,5.1
20768,2011-04,1.0000,5.1
20768,2011-05,1.0000,8.924999999999999
20769,2010-12,1.0000,5.1
20769,2011-01,1.0000,14.879999999999999
20769,2011-02,1.0000,11.475
20769,2011-03,1.0000,6.305
20770,2010-12,3.0000,4.199333333333332
20770,2011-01,1.7500,16.520000000000003
20770,2011-02,1.7500,3.955714285714286
20770,2011-03,1.4000,3.6042857142857145
20770,2011-04,1.5000,6.739999999999999
20770,2011-05,3.5000,3.1885714285714286
20771,2010-12,1.0000,5.1
20771,2011-02,1.0000,3.755
20771,2011-03,1.0000,2.55
20771,2011-04,1.0000,15.299999999999999
20771,2011-05,1.0000,11.049999999999999
20772,2010-12,1.3333,4.4475
20772,2011-01,1.4000,6.557142857142857
20772,2011-03,1.0000,2.55
20772,2011-04,1.0000,11.899999999999999
20772,2011-05,1.0000,9.303333333333333
20773,2010-12,1.0000,5.609999999999999
20773,2011-01,1.0000,4.949999999999999
20773,2011-02,1.0000,2.4749999999999996
20773,2011-03,1.0000,3.024999999999999
20773,2011-04,1.0000,1.65
20773,2011-05,1.0000,3.3000000000000003
20774,2010-12,1.0000,3.3
20774,2011-01,1.0000,3.3
20774,2011-02,1.0000,2.75
20774,2011-03,1.0000,3.3000000000000003
20774,2011-04,1.5000,1.6499999999999997
20774,2011-05,1.0000,3.3
20775,2010-12,2.0000,7.1325
20775,2011-01,1.0000,9.899999999999999
20775,2011-02,1.0000,9.899999999999999
20775,2011-03,1.0000,3.63
20775,2011-04,1.0000,1.65
20775,2011-05,1.0000,3.3
20777,2010-12,1.2000,3.32
20777,2011-01,1.0000,1.65
20777,2011-02,1.0000,4.95
20777,2011-03,1.0000,2.4699999999999998
20777,2011-04,1.0000,4.949999999999999
20777,2011-05,1.0000,5.7749999999999995
20778,2010-12,1.0000,3.3
20778,2011-01,1.0000,3.3
20778,2011-02,1.0000,2.75
20778,2011-04,1.0000,1.65
20778,2011-05,1.0000,0
20780,2010-12,2.6000,14.02076923076923
20780,2011-02,1.0000,10.79
20780,2011-03,1.0000,5.49
20780,2011-04,1.0000,5.49
20781,2010-12,1.2500,14.297999999999998
20781,2011-01,1.0000,5.49
20781,2011-02,1.0000,10.98
20781,2011-03,1.0000,10.79
20781,2011-04,1.0000,5.49
20781,2011-05,1.0000,5.49
20782,2010-12,1.5000,25.653333333333336
20782,2011-01,1.0000,8.235
20782,2011-02,1.5000,10.916666666666666
20782,2011-04,1.0000,8.235
20782,2011-05,1.0000,5.49
20785,2011-01,1.0000,39.95
20785,2011-02,1.0000,39.95
20785,2011-03,1.5000,134.48333333333335
20785,2011-04,1.0000,39.95
20793,2010-12,1.0000,6.75
20793,2011-02,1.0000,33.75
20794,2010-12,1.0000,3.8049999999999997
20794,2011-01,2.0000,5.01
20794,2011-02,1.0000,23.8
20794,2011-03,1.0000,11.003333333333332
20794,2011-04,1.0000,18.6
20794,2011-05,1.5000,11.76
20795,2011-01,1.0000,8.365
20795,2011-05,1.0000,25.200000000000003
20796,2011-03,1.0000,6.6
20796,2011-04,1.0000,4.949999999999999
20796,2011-05,1.0000,19.799999999999997
20798,2010-12,1.0000,18.200000000000003
20798,2011-01,1.0000,7
20801,2010-12,1.1429,15.559999999999999
20801,2011-01,3.1111,17.31642857142857
20801,2011-02,1.3333,24.3375
20801,2011-03,1.0000,15.206666666666665
20801,2011-04,1.1111,10.3995
20801,2011-05,1.0556,10.394736842105262
20802,2010-12,1.0909,13.925000000000002
20802,2011-01,1.5000,18.2
20802,2011-02,1.3333,20.599999999999998
20802,2011-03,1.1667,21.037142857142857
20802,2011-04,1.5000,10.443333333333333
20802,2011-05,1.1667,12.487142857142857
20803,2010-12,1.2500,12.431999999999999
20803,2011-01,1.0000,21.548333333333336
20803,2011-02,1.5000,16.46
20803,2011-03,1.0000,8.236666666666666
20803,2011-04,1.2941,9.583636363636366
20803,2011-05,1.0000,1.17
20816,2011-04,1.5000,5.2
20818,2010-12,2.0000,7.62
20818,2011-01,1.0000,7.48
20818,2011-05,1.0000,12.5
20819,2010-12,1.0000,3.75
20819,2011-01,3.5000,3.911428571428572
20819,2011-02,1.0000,15
20819,2011-04,1.0000,15
20820,2010-12,1.0000,14.850000000000001
20820,2011-03,1.0000,9.9
20820,2011-04,1.0000,0
20821,2011-03,1.0000,4.95
20821,2011-04,1.0000,2.475
20821,2011-05,1.0000,29.700000000000003
20823,2011-04,1.5000,27.386666666666667
20823,2011-05,1.0000,11.06
20825,2011-04,1.0000,0
20826,2010-12,1.0000,12.72
20826,2011-01,1.0000,12.72
20826,2011-04,2.0000,28.080000000000002
20826,2011-05,1.0000,9.360000000000001
20827,2011-04,1.5000,11.44
20828,2010-12,1.1364,10.703600000000002
20828,2011-01,1.0000,18.64071428571429
20828,2011-02,1.3846,18.382777777777775
20828,2011-03,1.0588,18.633333333333336
20828,2011-04,1.1818,27.244615384615386
20828,2011-05,1.1111,11.956999999999999
20829,2010-12,1.1765,11.341500000000002
20829,2011-01,1.0000,21.692222222222224
20829,2011-02,2.0000,10.464999999999998
20829,2011-03,1.2222,10.382272727272728
20829,2011-04,1.2000,11.019166666666669
20829,2011-05,1.2222,8.959999999999997
20830,2010-12,2.0000,7.006666666666668
20830,2011-01,1.7500,16.28142857142857
20830,2011-02,1.6667,12.026
20830,2011-03,1.5000,15.166666666666666
20830,2011-04,1.0000,16.613333333333333
20830,2011-05,1.2500,7.938000000000001
20831,2010-12,1.0000,12.600000000000001
20831,2011-01,2.0000,11.43
20831,2011-02,1.5000,7.583333333333333
20831,2011-03,6.0000,17.208333333333332
20831,2011-04,1.0000,6.976666666666667
20831,2011-05,1.0000,5.6000000000000005
20832,2010-12,2.5000,4.04
20832,2011-01,2.8889,3.3453846153846154
20832,2011-02,1.0000,9.491666666666665
20832,2011-03,1.0000,20.4
20832,2011-05,1.0000,2.55
20835,2010-12,1.0000,11.02
20835,2011-05,1.0000,7.469999999999999
20836,2011-05,1.0000,9.959999999999999
20837,2011-02,1.0000,35.400000000000006
20837,2011-05,1.0000,9.959999999999999
20838,2011-04,1.0000,39.480000000000004
20838,2011-05,1.0000,9.295
20839,2010-12,1.5000,15.22
20839,2011-01,1.0000,9.13
20839,2011-03,1.0000,17.700000000000003
20839,2011-04,1.0000,39.480000000000004
20839,2011-05,1.2500,7.765000000000001
20840,2010-12,1.0000,9.32
20840,2011-04,1.0000,22.290000000000003
20840,2011-05,1.4444,6.993846153846154
20845,2011-01,1.0000,6.35
20845,2011-03,1.3333,9.524999999999999
20845,2011-04,1.5000,8.466666666666667
20846,2010-12,2.3333,10.739999999999998
20846,2011-01,1.1667,10.680000000000001
20846,2011-02,1.6667,7.956
20846,2011-03,1.5000,7.047777777777778
20846,2011-04,1.0000,22.79
20846,2011-05,1.1429,9.52125
20847,2010-12,1.5000,10.08
20847,2011-01,1.0000,14.92
20847,2011-02,1.0000,3.75
20847,2011-03,1.0000,15
20847,2011-04,1.0000,11.25
20848,2010-12,1.0000,11.8
20848,2011-02,1.0000,5.9
20848,2011-04,1.0000,8.850000000000001
20848,2011-05,1.0000,11.8
20849,2010-12,1.0000,0
20850,2011-03,1.0000,0
20851,2011-01,1.0000,11.9
20851,2011-02,1.0000,5.95
20851,2011-03,1.0000,5.95
20851,2011-04,1.0000,7.933333333333334
20851,2011-05,1.0000,0
20854,2010-12,1.1818,7.876153846153845
20854,2011-01,6.2500,10.631199999999993
20854,2011-02,1.0000,4.5375
20854,2011-03,1.0000,0
20856,2010-12,1.1667,7.078571428571428
20856,2011-01,6.3333,5.022105263157894
20856,2011-02,1.0000,3.7125
20856,2011-03,1.0000,10.725
20856,2011-04,1.0000,16.5
20856,2011-05,1.0000,9.623333333333333
20857,2010-12,1.0000,4.5375
20857,2011-01,1.0000,24.75
20857,2011-02,1.0000,3.3000000000000003
20857,2011-03,1.0000,0
20860,2010-12,1.0000,2.1
20860,2011-03,1.0000,0
20861,2010-12,1.0000,2.1
20863,2011-04,1.0000,0
20864,2011-01,1.0000,0
20866,2010-12,2.2500,4.422222222222222
20866,2011-01,6.0000,8.991666666666667
20866,2011-03,3.0000,2.46
20866,2011-04,1.0000,7.083333333333333
20866,2011-05,1.0000,3.125
20867,2010-12,3.0000,8.568666666666669
20867,2011-01,12.0000,4.122916666666666
20867,2011-02,1.0000,15
20867,2011-03,1.0000,13.200000000000001
20867,2011-04,1.0000,15
20867,2011-05,1.0000,3.125
20868,2010-12,1.0000,12.416666666666666
20868,2011-01,8.0000,1.7812499999999998
20868,2011-03,1.0000,3.75
20868,2011-05,1.0000,1.25
20869,2010-12,2.0000,5.32
20869,2011-01,4.0000,1.67
20869,2011-03,1.0000,2.46
20871,2010-12,1.0000,8.42
20878,2010-12,1.0000,3.90625
20886,2010-12,1.7500,9.531428571428568
20886,2011-01,1.2727,7.603571428571429
20886,2011-02,1.3333,7.94375
20886,2011-03,1.2500,13.351999999999999
20886,2011-04,1.0000,5.875555555555555
20886,2011-05,1.8750,15.106666666666662
20892,2010-12,2.0000,22.305
20892,2011-01,2.0000,0
20893,2010-12,1.0000,102.48666666666668
20893,2011-01,1.0000,12.703333333333331
20893,2011-03,1.0000,1.7
20893,2011-04,1.0000,2.55
20894,2010-12,1.0000,5.9
20894,2011-02,1.0000,2.95
20894,2011-05,1.0000,5.79
20896,2011-04,1.0000,0
20897,2010-12,2.5000,8.268
20897,2011-01,1.0000,5.9
20897,2011-02,1.0000,11.8
20897,2011-05,1.0000,17.700000000000003
20898,2011-01,1.0000,38.35000000000001
20902,2010-12,6.0000,14.838333333333333
20902,2011-01,1.0000,12.72
20902,2011-02,1.0000,52.78666666666666
20902,2011-03,1.5000,12.540000000000001
20902,2011-04,1.0000,12.58
20903,2010-12,1.5000,12.713333333333333
20903,2011-01,1.0000,12.58
20903,2011-02,1.0000,12.58
20903,2011-03,1.0000,12.58
20903,2011-04,1.0000,12.62
20903,2011-05,1.0000,6.35
20906,2010-12,1.0000,2.95
20906,2011-04,1.0000,5.9
20910,2010-12,1.5000,16.933333333333334
20910,2011-01,1.0000,0
20914,2010-12,1.3750,22.508484848484855
20914,2011-01,1.2000,34.603541666666665
20914,2011-02,1.1333,19.331960784313733
20914,2011-03,1.2222,15.688030303030315
20914,2011-04,1.1481,17.388870967741948
20914,2011-05,1.2500,17.58226666666668
20931,2010-12,4.5000,8.453333333333333
20931,2011-01,1.0000,10.040000000000001
20931,2011-02,1.0000,21.88857142857143
20931,2011-03,1.7500,11.757142857142856
20931,2011-04,1.2500,14.984
20931,2011-05,1.5000,16.773333333333337
20932,2010-12,2.0000,8.557500000000001
20932,2011-01,1.0000,15
20932,2011-02,1.0000,11.25
20932,2011-03,1.0000,3.75
20932,2011-04,1.0000,17.486666666666668
20932,2011-05,1.0000,7.46
20933,2011-01,1.0000,7.5
20933,2011-04,1.0000,17.700000000000003
20933,2011-05,1.0000,0
20934,2010-12,2.0000,11.02
20934,2011-01,1.0000,10.9
20934,2011-02,1.0000,12.716666666666669
20934,2011-03,2.3333,8.517142857142856
20934,2011-04,1.6667,14.104
20936,2010-12,1.6667,8.856
20936,2011-01,1.0000,4.425000000000001
20936,2011-02,1.0000,2.95
20936,2011-04,1.0000,11.8
20936,2011-05,1.0000,11.800000000000002
20941,2010-12,1.6667,3.5060000000000002
20941,2011-01,1.0000,1.25
20941,2011-02,1.0000,5
20941,2011-03,1.0000,5
20941,2011-04,1.0000,3.75
20941,2011-05,1.0000,3.75
20950,2010-12,1.0000,0
20954,2010-12,2.0000,8.47
20956,2010-12,3.1250,7.263199999999999
20956,2011-01,1.0000,8.73
20956,2011-02,1.0000,10
20956,2011-03,1.0000,22.259999999999998
20956,2011-04,1.0000,2.46
20956,2011-05,1.0000,1.25
20960,2010-12,6.0000,9.621666666666666
20960,2011-01,2.0000,4.92
20960,2011-03,2.0000,2.46
20961,2010-12,2.0952,9.782499999999997
20961,2011-01,1.8333,9.850000000000001
20961,2011-02,1.5714,7.027272727272727
20961,2011-03,1.5000,4.408888888888889
20961,2011-04,1.2222,8.288181818181817
20961,2011-05,1.6250,8.536153846153844
20963,2010-12,1.9130,11.37590909090909
20963,2011-01,2.7143,6.739473684210526
20963,2011-02,7.0000,2.4600000000000004
20963,2011-03,1.8000,4.556666666666667
20963,2011-04,1.1111,10.496
20963,2011-05,1.3333,9.781666666666666
20964,2011-05,1.0000,2.55
20966,2010-12,2.3478,11.38296296296296
20966,2011-01,2.3333,5.154761904761905
20966,2011-02,2.0000,25.926
20966,2011-03,2.0000,2.46
20966,2011-04,2.0000,1.23
20966,2011-05,2.5000,1.7259999999999998
20967,2010-12,1.2188,11.16923076923077
20967,2011-01,1.1000,16.69727272727273
20967,2011-02,1.0000,9.75
20967,2011-03,1.0000,12.050714285714287
20967,2011-04,1.0000,12.1875
20967,2011-05,1.0000,15
20969,2010-12,1.3704,10.383243243243244
20969,2011-01,1.7500,15.012142857142859
20969,2011-02,1.0909,12.49
20969,2011-03,1.0588,13.95388888888889
20969,2011-04,1.0000,14.059166666666668
20969,2011-05,1.0000,10.497333333333334
20970,2010-12,1.5769,9.736097560975612
20970,2011-01,1.0000,11.785714285714286
20970,2011-02,1.0000,14.247333333333334
20970,2011-03,1.0000,13.26923076923077
20970,2011-04,1.0000,17.8075
20970,2011-05,1.0526,10.6835
20971,2010-12,1.3448,11.96282051282051
20971,2011-01,1.1724,21.335588235294118
20971,2011-02,1.0526,11
20971,2011-03,1.0513,18.711219512195125
20971,2011-04,1.0333,10.72451612903226
20971,2011-05,1.0333,10.725806451612904
20972,2010-12,1.4167,8.806078431372548
20972,2011-01,1.4286,14.458499999999997
20972,2011-02,1.1923,14.349677419354839
20972,2011-03,1.1591,14.38137254901961
20972,2011-04,1.0385,12.081851851851852
20972,2011-05,1.0244,15.121428571428572
20973,2010-12,1.6800,5.792380952380954
20973,2011-01,1.3846,7.313333333333333
20973,2011-02,1.3333,44.862500000000004
20973,2011-03,1.6000,7.002083333333332
20973,2011-04,1.0556,12.302631578947368
20973,2011-05,1.0000,4.246666666666666
20974,2010-12,1.4516,5.817333333333334
20974,2011-01,1.1429,8.964583333333335
20974,2011-02,1.4545,9.6375
20974,2011-03,1.1923,19.722580645161294
20974,2011-04,1.1053,15.207142857142859
20974,2011-05,1.2692,10.812121212121212
20975,2010-12,1.6111,8.850344827586204
20975,2011-01,1.2857,9.212962962962964
20975,2011-02,1.2500,11.032499999999999
20975,2011-03,1.2258,20.947368421052634
20975,2011-04,1.0833,11.10576923076923
20975,2011-05,1.4138,10.6219512195122
20977,2010-12,1.0000,6.166666666666667
20977,2011-01,1.0000,10.714285714285714
20977,2011-02,1.0000,9.821428571428571
20977,2011-03,1.0714,11.25
20977,2011-04,1.0000,17.884615384615383
20977,2011-05,1.0000,17.5
20978,2010-12,1.1429,3.6737499999999996
20978,2011-01,1.4444,7.4969230769230775
20978,2011-02,1.8750,4.645333333333332
20978,2011-03,1.0000,10.215882352941176
20978,2011-04,1.1429,13.74
20978,2011-05,1.2500,17.049
20979,2010-12,1.0769,13.928571428571429
20979,2011-01,1.7778,5.221875000000001
20979,2011-02,1.8182,12.328500000000002
20979,2011-03,1.2000,12.960416666666665
20979,2011-04,1.1667,15.17
20979,2011-05,1.3750,19.707272727272727
20980,2010-12,1.0000,2.0833333333333335
20980,2011-01,1.0000,2.5
20980,2011-04,1.0000,4.583333333333333
20980,2011-05,1.0000,5
20981,2010-12,1.2778,4.130434782608695
20981,2011-01,1.1667,6.291428571428573
20981,2011-02,1.0000,5.211428571428571
20981,2011-03,1.0000,7.728
20981,2011-04,1.0000,10.335833333333335
20981,2011-05,1.2174,8.305714285714282
20982,2010-12,1.1000,5.5249999999999995
20982,2011-01,1.0000,4.735714285714286
20982,2011-02,1.0000,6.970000000000001
20982,2011-03,1.0000,9.69
20982,2011-04,1.1111,11.73
20982,2011-05,1.0000,6.25909090909091
20983,2010-12,1.0526,6.289999999999999
20983,2011-01,1.0000,7.771428571428572
20983,2011-02,1.0000,16.716666666666665
20983,2011-03,1.0000,12.030769230769229
20983,2011-04,1.0833,9.284615384615385
20983,2011-05,1.0000,8.2875
20984,2010-12,1.0000,2.8899999999999997
20984,2011-01,1.0000,2.55
20984,2011-02,1.0000,1.11
20984,2011-03,1.0000,8.2875
20984,2011-04,1.0000,10.2
20984,2011-05,1.0000,4.521666666666666
20985,2010-12,2.7500,4.328181818181818
20985,2011-01,1.1333,20.26
20985,2011-02,1.0000,9.742
20985,2011-03,1.0000,22.035
20985,2011-04,1.0000,7.484
20985,2011-05,1.0000,2.5
20986,2010-12,1.6000,8.61625
20986,2011-01,1.5000,4.156666666666667
20986,2011-02,2.0000,3.306666666666667
20986,2011-03,1.3333,2.48
20986,2011-04,1.0000,1.855
20986,2011-05,1.5000,6.573333333333333
20992,2010-12,1.2500,5.415999999999999
20992,2011-01,1.0000,4.857142857142857
20992,2011-02,1.2500,5.612
20992,2011-03,1.2500,4.725
