YM,city,state,order_status,order_cnt,customer_cnt,rev
2017-01,"sao bernardo do campo",SP,delivered,7,5,494.0799999999999
2017-01,"sao bernardo do campo",SP,invoiced,1,1,130
2017-01,"sao caetano do sul",SP,delivered,4,3,873
2017-01,"sao carlos",SP,delivered,5,5,302.18
2017-01,"sao cristovao",SE,delivered,1,1,113
2017-01,"sao goncalo",RJ,delivered,4,3,1444.8
2017-01,"sao joao de meriti",RJ,delivered,1,1,49.99
2017-01,"sao joao del rei",MG,delivered,1,1,370
2017-01,"sao joao do itaperiu",SC,processing,1,1,755.99
2017-01,"sao jose",SC,delivered,1,1,59.9
2017-01,"sao jose",SC,shipped,1,1,99
2017-01,"sao jose do rio preto",SP,delivered,3,3,397.39
2017-01,"sao jose dos campos",SP,delivered,5,4,474.1
2017-01,"sao jose dos campos",SP,invoiced,1,1,32.9
2017-01,"sao leopoldo",RS,delivered,1,1,137.99
2017-01,"sao luis",MA,delivered,2,2,120.4
2017-01,"sao luis",MA,unavailable,2,2,0
2017-01,"sao miguel do oeste",SC,delivered,1,1,89.99
2017-01,"sao paulo",SP,delivered,115,92,15340.319999999978
2017-01,"sao paulo",SP,invoiced,2,2,825.98
2017-01,"sao paulo",SP,processing,1,1,79.99
2017-01,"sao paulo",SP,shipped,1,1,54.9
2017-01,"sao paulo",SP,unavailable,1,1,0
2017-01,"sao pedro da agua branca",MA,delivered,1,1,309.9
2017-01,"sao pedro dos ferros",MG,delivered,1,1,129
2017-01,"sao raimundo nonato",PI,delivered,1,1,37.99
2017-01,"sao roque",SP,delivered,3,1,105
2017-01,"sao sebastiao do paraiso",MG,delivered,1,1,129.99
2017-01,sapiranga,RS,delivered,1,1,259.9
2017-01,"sapucaia do sul",RS,invoiced,2,1,286
2017-01,"saudade do iguacu",PR,delivered,1,1,48.9
2017-01,serra,ES,delivered,1,1,14.9
2017-01,"sete de setembro",RS,delivered,1,1,54.9
2017-01,"sete lagoas",MG,delivered,2,2,501
2017-01,sorocaba,SP,delivered,2,2,121.99
2017-01,sorocaba,SP,processing,1,1,255.9
2017-01,sumare,SP,delivered,2,2,225.70000000000002
2017-01,"taboao da serra",SP,delivered,2,2,608.96
2017-01,taquaritinga,SP,delivered,1,1,59.9
2017-01,taquarivai,SP,delivered,1,1,99.9
2017-01,tatui,SP,delivered,5,2,499.85999999999996
2017-01,taubate,SP,delivered,3,2,332.2
2017-01,"teixeira de freitas",BA,delivered,3,2,199.8
2017-01,"teofilo otoni",MG,delivered,2,2,170.96
2017-01,teresina,PI,delivered,5,5,543.86
2017-01,teresopolis,RJ,delivered,1,1,115.9
2017-01,teutonia,RS,delivered,4,2,251.70000000000002
2017-01,tijucas,SC,delivered,1,1,559
2017-01,timbauba,PE,delivered,1,1,34.99
2017-01,tracunhaem,PE,delivered,1,1,659
2017-01,"tres irmaos",RJ,delivered,2,1,139.8
2017-01,"trindade do sul",RS,delivered,1,1,1999
2017-01,tubarao,SC,delivered,1,1,31
2017-01,tucano,BA,delivered,1,1,119.6
2017-01,tupandi,RS,delivered,1,1,66.99
2017-01,ubaporanga,MG,delivered,1,1,128.8
2017-01,uberaba,MG,delivered,7,4,328.86
2017-01,uberlandia,MG,delivered,1,1,239.9
2017-01,urai,PR,delivered,1,1,69.9
2017-01,valinhos,SP,delivered,4,4,401.03999999999996
2017-01,vargem,SP,delivered,1,1,48.9
2017-01,"vargem bonita",SC,delivered,1,1,183.9
2017-01,varre-sai,RJ,delivered,1,1,149
2017-01,"varzea grande",MT,shipped,1,1,113
2017-01,"varzea paulista",SP,delivered,1,1,69.9
2017-01,veranopolis,RS,delivered,6,1,119.4
2017-01,vicentinopolis,GO,delivered,1,1,34.9
2017-01,videira,SC,delivered,1,1,239.9
2017-01,vigia,PA,delivered,1,1,59.9
2017-01,"vila velha",ES,invoiced,1,1,719.88
2017-01,vinhedo,SP,delivered,1,1,320
2017-01,viradouro,SP,delivered,6,1,168
2017-01,virgolandia,MG,delivered,1,1,192
2017-01,vitoria,ES,delivered,3,3,282.72999999999996
2017-01,vitoria,ES,unavailable,1,1,0
2017-01,"volta redonda",RJ,delivered,1,1,99.9
2017-01,votorantim,SP,delivered,1,1,65.9
2017-01,xaxim,SC,delivered,1,1,31.5
2017-02,abaete,MG,delivered,1,1,135
2017-02,"afonso claudio",ES,delivered,1,1,64.99
2017-02,agronomica,SC,delivered,1,1,8.97
2017-02,"aguas belas",PE,delivered,1,1,69.9
2017-02,"aguas de lindoia",SP,delivered,1,1,49.9
2017-02,"aguas de santa barbara",SP,delivered,1,1,22
2017-02,"aguas formosas",MG,delivered,1,1,18.9
2017-02,ajapi,SP,delivered,1,1,108
2017-02,alagoinhas,BA,delivered,4,3,459.96
2017-02,"alem paraiba",MG,delivered,2,2,279.89
2017-02,"alfredo vasconcelos",MG,delivered,1,1,145
2017-02,almenara,MG,delivered,4,2,320.78
2017-02,"almirante tamandare",PR,delivered,2,2,74.89
2017-02,alpinopolis,MG,delivered,1,1,45.9
2017-02,"alta floresta",MT,delivered,1,1,239.99
2017-02,altamira,PA,delivered,1,1,209.99
2017-02,"alto do rodrigues",RN,delivered,1,1,110
2017-02,amambai,MS,delivered,2,1,241.98
2017-02,amarante,PI,delivered,1,1,760
2017-02,americana,SP,delivered,3,3,317.8
2017-02,amparo,SP,delivered,1,1,64.99
2017-02,ananindeua,PA,delivered,3,3,279.9
2017-02,ananindeua,PA,processing,2,1,298.9
2017-02,anapolis,GO,canceled,1,1,49.9
2017-02,anapolis,GO,delivered,4,4,604.59
2017-02,andradina,SP,delivered,2,2,153.9
2017-02,"angra dos reis",RJ,delivered,6,2,685.49
2017-02,"aparecida de goiania",GO,delivered,2,2,51.98
2017-02,apucarana,PR,delivered,7,7,1542.93
2017-02,aracaju,SE,delivered,12,9,1585.9400000000003
2017-02,aracati,CE,delivered,1,1,62.9
2017-02,aracatuba,SP,delivered,6,5,454.2
2017-02,aracatuba,SP,processing,1,1,144.2
2017-02,aracatuba,SP,unavailable,1,1,0
2017-02,araci,BA,delivered,1,1,29.9
2017-02,aracruz,ES,delivered,2,2,457.79999999999995
2017-02,araguaina,TO,delivered,1,1,176.96
2017-02,araguari,MG,delivered,1,1,169.96
2017-02,arapiraca,AL,delivered,3,3,783.89
2017-02,arapongas,PR,delivered,1,1,39.98
2017-02,arapongas,PR,processing,1,1,163
2017-02,arara,PB,delivered,1,1,109.9
2017-02,ararangua,SC,delivered,2,1,59.8
2017-02,araraquara,SP,delivered,4,3,408.5
2017-02,araras,SP,delivered,1,1,1349
2017-02,araxa,MG,delivered,1,1,26.99
2017-02,arcos,MG,delivered,1,1,18.99
2017-02,ariquemes,RO,delivered,1,1,599
2017-02,"arroio dos ratos",RS,delivered,1,1,39.9
2017-02,"artur nogueira",SP,delivered,1,1,109.9
2017-02,aruja,SP,delivered,1,1,99.9
2017-02,assai,PR,unavailable,1,1,0
2017-02,assis,SP,delivered,3,2,124.97
2017-02,"assis chateaubriand",PR,delivered,1,1,337.69
2017-02,"astolfo dutra",MG,delivered,5,3,147.6
2017-02,atibaia,SP,delivered,4,4,176.7
2017-02,baependi,MG,delivered,2,1,91.8
2017-02,bage,RS,delivered,2,2,239.9
2017-02,baianopolis,BA,delivered,1,1,52.3
2017-02,"balneario arroio do silva",SC,delivered,1,1,109.99
2017-02,"barao de cocais",MG,delivered,2,2,179.99
2017-02,barbacena,MG,delivered,2,2,418.9
2017-02,barbacena,MG,processing,1,1,95.17
2017-02,"barra bonita",SP,delivered,3,3,160.70000000000002
2017-02,"barra de sao joao",RJ,delivered,1,1,59.9
2017-02,"barra do pirai",RJ,delivered,1,1,119.99
2017-02,"barra mansa",RJ,delivered,2,2,111.88999999999999
2017-02,barras,PI,delivered,1,1,64.9
2017-02,barreirinhas,MA,delivered,1,1,169.9
2017-02,barretos,SP,delivered,1,1,6
2017-02,barretos,SP,processing,1,1,165
2017-02,"barro alto",GO,delivered,1,1,97.9
2017-02,barrolandia,TO,delivered,1,1,10.99
2017-02,barueri,SP,delivered,4,4,307.6
2017-02,batalha,AL,delivered,1,1,59.9
2017-02,bauru,SP,delivered,2,2,241.9
2017-02,bebedouro,SP,delivered,2,2,122.8
2017-02,"bela vista de goias",GO,delivered,2,1,69.8
2017-02,belem,PA,delivered,7,7,5044.639999999999
2017-02,"belford roxo",RJ,delivered,2,2,269.89
2017-02,"belo horizonte",MG,delivered,40,35,5245.999999999998
2017-02,"belo horizonte",MG,invoiced,1,1,19.9
2017-02,"belo horizonte",MG,processing,3,2,351.39
2017-02,"belo horizonte",MG,unavailable,2,2,0
2017-02,"bento goncalves",RS,delivered,3,3,114.56
2017-02,bertioga,SP,delivered,1,1,139
2017-02,betim,MG,delivered,3,3,224.87
2017-02,biguacu,SC,processing,1,1,960
2017-02,birigui,SP,delivered,2,2,157
2017-02,blumenau,SC,delivered,2,2,539.9
2017-02,"boa esperanca",MG,delivered,1,1,79.5
2017-02,"boa vista",RR,delivered,2,2,50.8
2017-02,"boca da mata",AL,delivered,1,1,99.75
2017-02,boituva,SP,delivered,2,2,476.3
2017-02,boituva,SP,unavailable,1,1,0
2017-02,"bom jardim de minas",MG,delivered,1,1,69.9
2017-02,"bom jesus da lapa",BA,delivered,1,1,337.69
2017-02,"bom jesus do galho",MG,delivered,1,1,343.4
2017-02,"bom jesus do itabapoana",RJ,delivered,2,1,350
2017-02,"bonfim paulista",SP,delivered,2,1,329.8
2017-02,botucatu,SP,delivered,3,3,749.79
2017-02,"braganca paulista",SP,delivered,2,2,231.85000000000002
2017-02,brasileia,AC,delivered,3,1,59.699999999999996
2017-02,brasilia,DF,canceled,1,1,119.99
2017-02,brasilia,DF,delivered,22,21,9857.809999999996
2017-02,brasilia,DF,invoiced,1,1,49.9
2017-02,brasilia,DF,processing,1,1,279.1
2017-02,"brejo santo",CE,delivered,1,1,115
2017-02,brusque,SC,delivered,2,2,206.9
2017-02,bugre,MG,delivered,1,1,187.9
2017-02,buri,SP,delivered,1,1,69.9
2017-02,buritizeiro,MG,delivered,2,1,99.8
2017-02,"cabo frio",RJ,delivered,2,2,134.78
2017-02,cabrobo,PE,delivered,1,1,54.9
2017-02,cacador,SC,delivered,1,1,109.99
2017-02,cacapava,SP,delivered,2,2,133.8
2017-02,caceres,MT,delivered,1,1,59.8
2017-02,"cachoeira alta",GO,delivered,1,1,18.99
2017-02,"cachoeiras de macacu",RJ,delivered,1,1,99
2017-02,"cachoeiro de itapemirim",ES,delivered,3,3,321.88
2017-02,caete,MG,delivered,1,1,129.9
2017-02,cafelandia,PR,delivered,3,2,316
2017-02,caieiras,SP,delivered,2,1,65.8
2017-02,cajazeiras,PB,delivered,1,1,59.9
2017-02,cajobi,SP,delivered,1,1,449.99
2017-02,"california da barra",RJ,delivered,1,1,119.99
2017-02,cambe,PR,delivered,1,1,50
2017-02,cambui,MG,delivered,2,1,44.8
2017-02,"camocim de sao felix",PE,delivered,1,1,14.9
2017-02,campanha,MG,delivered,1,1,25
2017-02,"campestre da serra",RS,delivered,1,1,1323
2017-02,"campina da lagoa",PR,canceled,1,1,0
2017-02,"campina grande",PB,delivered,5,5,1104.33
2017-02,campinas,SP,delivered,33,28,2589.110000000001
2017-02,campinas,SP,unavailable,2,2,0
2017-02,"campo belo",MG,delivered,2,2,79.89
2017-02,"campo bom",RS,delivered,4,3,299.87
2017-02,"campo grande",MS,delivered,4,4,6958.879999999999
2017-02,"campo largo",PR,delivered,2,2,58.51
2017-02,"campo limpo paulista",SP,delivered,1,1,146.39
2017-02,"campos de julio",MT,delivered,1,1,195
2017-02,"campos do jordao",SP,delivered,1,1,23.9
2017-02,"campos dos goytacazes",RJ,delivered,8,8,915.5999999999999
2017-02,canaa,MG,delivered,1,1,54.99
2017-02,cananeia,SP,delivered,1,1,99.9
2017-02,canela,RS,delivered,1,1,50
2017-02,cangucu,RS,canceled,1,1,0
2017-02,caninde,CE,delivered,1,1,79.99
2017-02,canoas,RS,delivered,6,6,794.28
2017-02,canoinhas,SC,delivered,1,1,29.99
2017-02,cantagalo,RJ,delivered,2,1,91.38
2017-02,capanema,PR,delivered,1,1,9.9
2017-02,"capao da canoa",RS,delivered,1,1,10.99
2017-02,"capao do leao",RS,delivered,1,1,890
2017-02,capinopolis,MG,delivered,1,1,45
2017-02,"capitao eneas",MG,delivered,2,1,65.6
2017-02,caraguatatuba,SP,shipped,1,1,869
2017-02,carajas,PA,delivered,1,1,159
2017-02,carandai,MG,delivered,1,1,20.9
2017-02,carangola,MG,delivered,1,1,35
2017-02,carapicuiba,SP,delivered,5,4,299.04
2017-02,carapicuiba,SP,unavailable,1,1,0
2017-02,caratinga,MG,delivered,1,1,44.99
2017-02,carazinho,RS,delivered,1,1,155
2017-02,cardoso,SP,delivered,2,2,231.95
2017-02,cariacica,ES,delivered,5,3,452.97
2017-02,"carmo do paranaiba",MG,delivered,2,1,353.92
2017-02,casca,RS,delivered,1,1,49
2017-02,cascavel,PR,delivered,5,5,695.68
2017-02,"casimiro de abreu",RJ,delivered,1,1,119.9
2017-02,cataguases,MG,delivered,1,1,79.5
2017-02,catalao,GO,delivered,1,1,142.99
2017-02,caxambu,MG,delivered,1,1,36.9
2017-02,"caxias do sul",RS,delivered,2,2,149.89
2017-02,"centenario do sul",PR,delivered,1,1,29.9
2017-02,central,BA,delivered,1,1,119.5
2017-02,chui,RS,delivered,2,2,319.79999999999995
2017-02,claudio,MG,delivered,1,1,109.99
2017-02,"coite do noia",AL,delivered,1,1,89.9
2017-02,colatina,ES,processing,1,1,31
2017-02,colombo,PR,delivered,2,2,59.699999999999996
2017-02,"colorado do oeste",RO,delivered,1,1,119.99
2017-02,"conceicao da barra",ES,delivered,1,1,199.98
2017-02,"conceicao do mato dentro",MG,delivered,1,1,69.99
2017-02,conchal,SP,delivered,1,1,148
2017-02,condor,RS,delivered,2,1,98
2017-02,"conselheiro lafaiete",MG,delivered,1,1,19.99
2017-02,"conselheiro lafaiete",MG,processing,2,1,249.92
2017-02,contagem,MG,delivered,17,15,1346.79
2017-02,coribe,BA,delivered,1,1,99.9
2017-02,"coronel vivida",PR,delivered,1,1,79.9
2017-02,cosmopolis,SP,delivered,2,2,169.49
2017-02,cosmopolis,SP,processing,1,1,24
2017-02,cotia,SP,delivered,2,2,349.79999999999995
2017-02,cotia,SP,invoiced,5,1,249.5
2017-02,"couto de magalhaes",TO,delivered,1,1,169
2017-02,crato,CE,delivered,1,1,299.99
2017-02,cravinhos,SP,delivered,1,1,104.9
2017-02,"cruz alta",RS,invoiced,1,1,69.99
2017-02,cruzeiro,SP,delivered,2,2,158.99
2017-02,"cruzeiro do oeste",PR,delivered,1,1,39.7
2017-02,cuiaba,MT,delivered,10,7,1805.4900000000002
2017-02,cuite,PB,delivered,1,1,49.9
2017-02,curitiba,PR,canceled,1,1,504.72
2017-02,curitiba,PR,delivered,36,28,3857.229999999999
2017-02,curitibanos,SC,delivered,3,3,176.70000000000002
2017-02,"currais novos",RN,delivered,1,1,15.9
2017-02,curvelo,MG,delivered,2,2,505.4
2017-02,"dezesseis de novembro",RS,delivered,1,1,79.9
2017-02,diadema,SP,delivered,1,1,34.99
2017-02,divino,MG,delivered,1,1,89.9
2017-02,divinopolis,MG,delivered,5,2,466.9
2017-02,"divinopolis do tocantins",TO,delivered,1,1,120.99
2017-02,"dois vizinhos",PR,delivered,1,1,48.8
2017-02,dourados,MS,delivered,1,1,47
2017-02,dracena,SP,delivered,2,2,173.77
2017-02,"duque de caxias",RJ,delivered,4,2,415.39000000000004
2017-02,ecoporanga,ES,delivered,1,1,69.9
2017-02,"eldorado do sul",RS,delivered,1,1,27
2017-02,"eliseu martins",PI,canceled,1,1,90
2017-02,embu,SP,delivered,2,2,84.99000000000001
2017-02,embu-guacu,SP,delivered,3,2,144.88000000000002
2017-02,encantado,RS,delivered,1,1,129.9
2017-02,"estancia velha",RS,delivered,1,1,39.99
2017-02,esteio,RS,delivered,1,1,34.9
2017-02,eunapolis,BA,delivered,2,2,219.8
2017-02,extrema,MG,delivered,3,3,121.78999999999999
2017-02,extrema,RO,processing,1,1,175.9
2017-02,fartura,SP,delivered,1,1,34.99
2017-02,faxinal,PR,delivered,1,1,19.9
2017-02,"feira de santana",BA,delivered,3,3,222.79000000000002
2017-02,"ferraz de vasconcelos",SP,delivered,1,1,24.9
2017-02,florania,RN,delivered,1,1,35.5
2017-02,floriano,PI,delivered,1,1,99
2017-02,florianopolis,SC,delivered,12,11,1379.37
2017-02,formiga,MG,delivered,1,1,199
2017-02,formosa,GO,delivered,1,1,34.9
2017-02,fortaleza,CE,delivered,5,4,294.5
2017-02,franca,SP,delivered,4,4,434.54999999999995
2017-02,"francisco badaro",MG,delivered,1,1,45.7
2017-02,"francisco morato",SP,delivered,4,4,330.20000000000005
2017-02,"francisco santos",PI,delivered,1,1,20.9
2017-02,"frederico westphalen",RS,delivered,1,1,129.9
2017-02,"frei inocencio",MG,delivered,1,1,148
2017-02,fronteiras,PI,delivered,1,1,1099
2017-02,frutal,MG,delivered,1,1,38.4
2017-02,garanhuns,PE,delivered,1,1,99
2017-02,garibaldi,RS,delivered,1,1,343.4
2017-02,garopaba,SC,delivered,1,1,54.9
2017-02,garruchos,RS,delivered,1,1,62.9
2017-02,"godoy moreira",PR,delivered,1,1,1049
2017-02,goiania,GO,canceled,1,1,16.9
2017-02,goiania,GO,delivered,5,4,525.29
2017-02,goiania,GO,processing,1,1,24.99
2017-02,"governador valadares",MG,delivered,6,6,392.57
2017-02,"gramado xavier",RS,delivered,1,1,52.9
2017-02,"grandes rios",PR,delivered,1,1,39.99
2017-02,gravatai,RS,delivered,3,3,1390.8300000000002
2017-02,guaicara,SP,delivered,1,1,129.9
2017-02,guape,MG,delivered,1,1,176.96
2017-02,guapimirim,RJ,unavailable,1,1,0
2017-02,guapore,RS,delivered,2,2,168.89
2017-02,"guaraciaba do norte",CE,delivered,1,1,37.99
2017-02,guaranesia,MG,delivered,1,1,89.9
2017-02,guarapari,ES,delivered,1,1,44.6
2017-02,guarapuava,PR,delivered,2,2,249.89000000000001
2017-02,guaratingueta,SP,delivered,2,2,140
2017-02,guaratingueta,SP,unavailable,1,1,0
2017-02,guariroba,SP,delivered,1,1,169.99
2017-02,guaruja,SP,delivered,5,5,1192.98
2017-02,guarulhos,SP,delivered,13,13,1189.7800000000002
2017-02,guarulhos,SP,processing,1,1,315
2017-02,guarulhos,SP,unavailable,1,1,0
2017-02,hortolandia,SP,delivered,3,3,949.7
2017-02,ibipeba,BA,delivered,1,1,61.7
2017-02,ibiruba,RS,delivered,1,1,69
2017-02,ibitinga,SP,delivered,2,2,109.89
2017-02,ibiuna,SP,delivered,1,1,69.9
2017-02,igarape,MG,unavailable,1,1,0
2017-02,iguatu,CE,delivered,1,1,689.89
2017-02,ijui,RS,delivered,1,1,116
2017-02,"ilha solteira",SP,delivered,1,1,6
2017-02,ilhabela,SP,delivered,1,1,104
2017-02,ilheus,BA,delivered,1,1,184.9
2017-02,imbe,RS,delivered,1,1,169.99
2017-02,imbituba,SC,delivered,2,2,73.8
2017-02,imperatriz,MA,delivered,1,1,79
2017-02,indaiatuba,SP,delivered,4,4,311.79
2017-02,indianopolis,MG,unavailable,1,1,0
2017-02,ipatinga,MG,delivered,5,5,489.59
2017-02,iraucuba,CE,delivered,1,1,149.9
2017-02,irece,BA,delivered,1,1,43.9
2017-02,iretama,PR,delivered,1,1,117.3
2017-02,itabira,MG,delivered,3,3,325.99
2017-02,itabirito,MG,delivered,1,1,229.9
2017-02,itaborai,RJ,delivered,2,2,169.8
2017-02,itaguai,RJ,delivered,1,1,199.99
2017-02,itajai,SC,delivered,4,4,530.31
2017-02,itajuba,MG,delivered,3,3,1525.9
2017-02,italva,RJ,canceled,1,1,27.9
2017-02,itambacuri,MG,delivered,1,1,52
2017-02,itamonte,MG,delivered,3,1,194.9
2017-02,itanhaem,SP,unavailable,1,1,0
2017-02,itaocara,RJ,delivered,1,1,219.9
2017-02,itapema,SC,delivered,1,1,39.9
2017-02,itapevi,SP,delivered,2,2,99.8
2017-02,itapira,SP,delivered,1,1,55.5
2017-02,itaquaquecetuba,SP,delivered,2,2,234.8
2017-02,itarare,SP,delivered,1,1,129.99
2017-02,"itatiba do sul",RS,delivered,1,1,39.9
2017-02,itatinga,SP,delivered,2,2,1456.25
2017-02,itu,SP,delivered,3,2,75.5
2017-02,ituverava,SP,delivered,1,1,104.9
2017-02,ivoti,RS,delivered,1,1,79.9
2017-02,jaboticabal,SP,delivered,2,2,174.99
2017-02,jaboticabal,SP,processing,1,1,280
2017-02,jacare,SP,delivered,1,1,45.9
2017-02,jacarei,SP,delivered,2,2,87.9
2017-02,"jacinto machado",SC,delivered,1,1,20.7
2017-02,jacobina,BA,delivered,2,2,147
2017-02,jacunda,PA,delivered,2,1,263.98
2017-02,jacutinga,MG,delivered,1,1,29.9
2017-02,jaguariuna,SP,delivered,1,1,379.99
2017-02,jales,SP,delivered,1,1,13.9
2017-02,"jandaia do sul",PR,delivered,2,1,1117.8
2017-02,januaria,MG,delivered,1,1,59
2017-02,japira,PR,delivered,3,2,185.99
2017-02,"jaragua do sul",SC,delivered,1,1,89.99
2017-02,"jardim de piranhas",RN,delivered,1,1,23.9
2017-02,jatai,GO,delivered,1,1,25.99
2017-02,jau,SP,delivered,4,3,241.68
2017-02,jequie,BA,delivered,2,1,240
2017-02,"joao monlevade",MG,delivered,3,3,139.7
2017-02,"joao pessoa",PB,delivered,1,1,20.9
2017-02,joinville,SC,delivered,7,6,924.6
2017-02,juazeiro,BA,delivered,1,1,98.9
2017-02,"juiz de fora",MG,delivered,13,13,1651.05
2017-02,"juiz de fora",MG,invoiced,1,1,69.99
2017-02,jundiai,SP,delivered,17,14,1815.8600000000001
2017-02,jundiai,SP,unavailable,1,1,0
2017-02,lagarto,SE,delivered,1,1,64.99
2017-02,lages,SC,delivered,3,2,151.97000000000003
2017-02,lages,SC,unavailable,1,1,0
2017-02,"lagoa da prata",MG,approved,2,1,39.7
2017-02,"lagoa dos gatos",PE,delivered,1,1,260
2017-02,"lagoa grande",PE,delivered,1,1,49.99
2017-02,"lagoa santa",MG,delivered,3,3,165.79000000000002
2017-02,lajeado,RS,delivered,1,1,139.9
2017-02,"lauro de freitas",BA,delivered,3,3,314.8
2017-02,"lauro muller",SC,delivered,1,1,19.99
2017-02,lavras,MG,delivered,1,1,119
2017-02,leme,SP,delivered,1,1,59.9
2017-02,lindoia,SP,delivered,1,1,22
2017-02,linhares,ES,delivered,1,1,15
2017-02,livramento,PB,processing,1,1,269.9
2017-02,loanda,PR,delivered,1,1,169.99
2017-02,londrina,PR,delivered,6,6,666.5699999999999
2017-02,lorena,SP,delivered,3,3,133.60000000000002
2017-02,louveira,SP,delivered,1,1,169
2017-02,"luis eduardo magalhaes",BA,delivered,1,1,59.9
2017-02,macae,RJ,canceled,1,1,32.76
2017-02,macae,RJ,delivered,8,8,641.62
2017-02,macapa,AP,delivered,1,1,349.9
2017-02,macaparana,PE,delivered,1,1,9.88
2017-02,maceio,AL,delivered,5,5,1552.6899999999998
2017-02,mafra,SC,delivered,1,1,119.99
2017-02,mage,RJ,delivered,4,3,355.8
2017-02,mage,RJ,shipped,1,1,103.99
2017-02,mairipora,SP,delivered,1,1,134.9
2017-02,malacacheta,MG,delivered,2,1,418
2017-02,manaus,AM,delivered,8,8,902.89
2017-02,manhuacu,MG,delivered,1,1,119.99
2017-02,"mar de espanha",MG,delivered,1,1,139.9
2017-02,marataizes,ES,delivered,2,2,219.8
2017-02,maravilha,SC,delivered,1,1,55.99
2017-02,"marechal candido rondon",PR,delivered,1,1,23.9
2017-02,marialva,PR,delivered,2,2,288.89
2017-02,mariana,MG,delivered,1,1,129.9
2017-02,"mariano moro",RS,delivered,1,1,125
2017-02,marica,RJ,delivered,5,5,583.76
2017-02,marilia,SP,delivered,3,3,2209.88
2017-02,maringa,PR,delivered,5,4,435.79999999999995
2017-02,maringa,PR,unavailable,1,1,0
2017-02,matelandia,PR,delivered,1,1,32.99
2017-02,"mateus leme",MG,delivered,1,1,27.99
2017-02,matinhos,PR,delivered,1,1,49.9
2017-02,maua,SP,delivered,4,3,114.53999999999999
2017-02,"miguel pereira",RJ,delivered,3,3,721.8
2017-02,"minas novas",MG,delivered,1,1,37.99
2017-02,mineiros,GO,delivered,1,1,10
2017-02,mirassol,SP,delivered,2,2,98.9
2017-02,"mogi das cruzes",SP,delivered,5,4,1173.6000000000001
2017-02,mogi-guacu,SP,delivered,1,1,79.99
2017-02,mogi-mirim,SP,delivered,1,1,39.9
2017-02,mongagua,SP,delivered,2,2,215.65
2017-02,montalvania,MG,delivered,2,1,239.98
2017-02,montanha,ES,delivered,1,1,229.9
2017-02,"monte alto",SP,delivered,1,1,26.9
2017-02,"monte alto",SP,unavailable,1,1,0
2017-02,"monte santo de minas",MG,delivered,1,1,27.9
2017-02,"montes claros",MG,canceled,1,1,139
2017-02,"montes claros",MG,delivered,5,4,789.38
2017-02,moreilandia,PE,delivered,1,1,129.9
2017-02,morungaba,SP,delivered,1,1,55.5
2017-02,mossoro,RN,delivered,4,2,176.7
2017-02,motuca,SP,delivered,1,1,59.9
2017-02,mozarlandia,GO,delivered,1,1,279.9
2017-02,"munhoz de melo",PR,delivered,1,1,309.9
2017-02,muriae,MG,delivered,1,1,109
2017-02,nanuque,MG,delivered,5,4,313.88
2017-02,natal,RN,delivered,1,1,10
2017-02,navegantes,SC,delivered,1,1,195
2017-02,navirai,MS,delivered,1,1,21.99
2017-02,nilopolis,RJ,delivered,1,1,635.9
2017-02,niteroi,RJ,delivered,6,6,492.39
2017-02,niteroi,RJ,processing,1,1,269
2017-02,"nova era",MG,delivered,2,2,272.98
2017-02,"nova fatima",PR,delivered,1,1,84.99
2017-02,"nova friburgo",RJ,delivered,2,2,637
2017-02,"nova friburgo",RJ,unavailable,2,2,0
2017-02,"nova iguacu",RJ,delivered,6,5,381.42
2017-02,"nova independencia",SP,delivered,1,1,23.9
2017-02,"nova lacerda",MT,delivered,1,1,339.74
2017-02,"nova lima",MG,delivered,2,2,468.99
