YM,brand,product,category,pu,rev
2020-10,gembird,1148876,,1,10.68
2020-10,gembird,4154745,electronics.audio.acoustic,1,19.38
2020-10,gembird,4170711,computers.peripherals.keyboard,1,32.88
2020-10,genius,123287,computers.peripherals.keyboard,1,15.89
2020-10,genius,1703943,computers.peripherals.camera,1,41.32
2020-10,gfgril,3981074,appliances.kitchen.grill,1,159.68
2020-10,gigabyte,813093,computers.components.videocards,1,318.28
2020-10,gigabyte,1017163,computers.components.motherboard,2,241.35000000000002
2020-10,gigabyte,1271563,computers.components.motherboard,7,575.82
2020-10,gigabyte,1279856,computers.components.motherboard,2,224.56
2020-10,gigabyte,1521567,computers.components.motherboard,1,60.21
2020-10,gigabyte,1571193,computers.components.motherboard,1,98.51
2020-10,gigabyte,1578301,computers.components.motherboard,3,385.3
2020-10,gigabyte,1633627,computers.components.motherboard,1,58.6
2020-10,gigabyte,1666730,computers.components.motherboard,1,143.46
2020-10,gigabyte,1682397,computers.components.motherboard,1,59.76
2020-10,gigabyte,1735139,computers.components.videocards,1,1428.11
2020-10,gigabyte,1813930,computers.components.videocards,1,740.92
2020-10,gigabyte,1850104,computers.components.motherboard,8,747.6700000000002
2020-10,gigabyte,3506278,computers.components.videocards,1,692.16
2020-10,gigabyte,3556363,computers.components.videocards,1,263.38
2020-10,gigabyte,3627721,computers.components.videocards,1,169.9
2020-10,gigabyte,3829445,computers.components.videocards,1,1183.18
2020-10,gigabyte,3966169,computers.components.videocards,2,806.92
2020-10,gigabyte,4079421,computers.components.videocards,7,3836.080000000001
2020-10,gigabyte,4079422,computers.components.videocards,2,1255.44
2020-10,gigabyte,4099645,computers.components.videocards,19,8199.24
2020-10,gigabyte,4101539,computers.components.videocards,1,1077.6
2020-10,gigabyte,4154414,computers.components.videocards,16,4864.080000000001
2020-10,gigabyte,4155047,computers.components.videocards,1,251.38
2020-10,gigabyte,4155052,computers.components.videocards,1,571.62
2020-10,gigaset,4134165,electronics.telephone,5,1732.9199999999998
2020-10,ginzzu,1019192,electronics.audio.acoustic,1,13.57
2020-10,ginzzu,3556509,electronics.telephone,1,12.49
2020-10,ginzzu,3581969,computers.components.power_supply,1,142.23
2020-10,ginzzu,3581989,,2,124.34
2020-10,gladwork,1021153,,1,215.24
2020-10,gorenje,465739,,1,404.25
2020-10,gorenje,641613,,1,42.78
2020-10,gorenje,1507079,,1,218.11
2020-10,gorenje,1521461,,1,399.35
2020-10,gorenje,1528927,,2,355.18
2020-10,gorenje,4155808,,5,1423.6000000000001
2020-10,greenconnect,828875,,1,22.67
2020-10,greenconnect,855062,,1,5.16
2020-10,greenconnect,864481,computers.components.tv_tuner,2,34.16
2020-10,greenconnect,866333,electronics.audio.acoustic,3,67.13000000000001
2020-10,greenconnect,942555,,1,12.14
2020-10,greenconnect,955473,,1,24.27
2020-10,greenconnect,955475,,1,31.95
2020-10,greenconnect,1004134,,1,58.84
2020-10,greenconnect,1387877,,1,34.51
2020-10,greenconnect,1655697,,1,552.78
2020-10,greenconnect,3790414,,1,23.57
2020-10,greenworks,1860694,,1,137.57
2020-10,haier,1814285,electronics.telephone,2,241.04999999999998
2020-10,hama,236551,electronics.audio.acoustic,1,11
2020-10,hama,411419,country_yard.weather_station,1,42.18
2020-10,hama,484171,electronics.audio.acoustic,1,12.43
2020-10,hama,484665,electronics.camera.video,1,22.79
2020-10,hama,685536,country_yard.weather_station,1,21.02
2020-10,hama,685926,electronics.camera.video,1,58.11
2020-10,hama,696844,country_yard.weather_station,1,13.48
2020-10,hama,810088,country_yard.weather_station,1,27.49
2020-10,hama,1148961,electronics.clocks,4,169.85
2020-10,hama,1282802,computers.notebook,1,23.78
2020-10,hama,1323648,,1,26.22
2020-10,hama,1622081,,1,51.72
2020-10,hama,1682541,electronics.tablet,1,9.22
2020-10,hama,1756845,electronics.camera.video,1,24.75
2020-10,hama,1813242,electronics.camera.photo,1,31.13
2020-10,hama,4076558,electronics.camera.video,1,62.52
2020-10,hama,4101489,computers.desktop,1,25.24
2020-10,hama,4154804,computers.desktop,1,14.94
2020-10,harizma,1716464,appliances.personal.hair_cutter,4,350.35
2020-10,harizma,3721224,appliances.personal.hair_cutter,1,38.59
2020-10,heddy,1006697,computers.notebook,1,22.71
2020-10,hi-black,427706,computers.peripherals.printer,1,8.79
2020-10,hi-black,571593,computers.peripherals.printer,1,11.65
2020-10,hi-black,571855,computers.peripherals.printer,2,73.5
2020-10,hi-black,817047,stationery.cartrige,1,31.87
2020-10,hi-black,817049,stationery.cartrige,1,31.87
2020-10,hi-black,1270831,computers.peripherals.printer,2,72.9
2020-10,hi-black,1803988,computers.peripherals.printer,3,89.69999999999999
2020-10,hi-black,3830297,computers.peripherals.printer,1,22.43
2020-10,hipro,168793,computers.components.power_supply,1,52.13
2020-10,hoco,1328268,electronics.audio.headphone,2,43.8
2020-10,hoco,4044777,,1,18.73
2020-10,hoco,4078373,,1,26.48
2020-10,honor,1694116,electronics.telephone,1,197.96
2020-10,honor,3556600,electronics.telephone,1,128.81
2020-10,honor,3758491,electronics.telephone,1,113.17
2020-10,honor,4005145,electronics.telephone,2,722.9399999999999
2020-10,hp,8093,stationery.cartrige,12,532.9100000000002
2020-10,hp,8096,stationery.cartrige,1,85.4
2020-10,hp,295681,stationery.cartrige,1,72.98
2020-10,hp,295682,stationery.cartrige,1,299.8
2020-10,hp,295684,stationery.cartrige,1,299.8
2020-10,hp,622342,computers.peripherals.printer,4,183.35000000000002
2020-10,hp,623425,stationery.cartrige,1,54.66
2020-10,hp,623426,stationery.cartrige,9,295.7
2020-10,hp,1019989,computers.peripherals.printer,2,101.12
2020-10,hp,1247771,stationery.cartrige,1,65.19
2020-10,hp,1342635,computers.peripherals.printer,3,617.28
2020-10,hp,3297549,stationery.cartrige,1,79.43
2020-10,hp,3642540,stationery.cartrige,51,2409.4800000000037
2020-10,hp,3721086,stationery.cartrige,1,342.48
2020-10,hp,3758903,computers.peripherals.printer,1,376.11
2020-10,hp,3758904,computers.peripherals.printer,1,409.79
2020-10,hp,3760056,computers.peripherals.printer,1,335.7
2020-10,hp,3760251,computers.peripherals.printer,3,283.23
2020-10,hp,3760252,computers.peripherals.printer,1,104.51
2020-10,hp,3760253,computers.peripherals.printer,1,166.03
2020-10,hp,3791139,computers.components.hdd,1,90.62
2020-10,hp,3791195,computers.components.hdd,1,82.32
2020-10,hp,3791849,computers.peripherals.printer,1,271.76
2020-10,hp,3828028,computers.peripherals.printer,1,184.51
2020-10,hp,3828620,computers.peripherals.printer,2,38.2
2020-10,hp,3924092,computers.peripherals.printer,1,201.11
2020-10,huawei,673122,computers.peripherals.wifi,1,110.95
2020-10,huawei,704500,computers.peripherals.wifi,1,101.43
2020-10,huawei,787607,,1,60.16
2020-10,huawei,787928,,3,148.14000000000001
2020-10,huawei,846904,computers.peripherals.wifi,9,1341.4499999999998
2020-10,huawei,1029293,,2,101.26
2020-10,huawei,1399884,,1,78.89
2020-10,huawei,1703542,,1,15.87
2020-10,huawei,1843516,,2,31.74
2020-10,huawei,4099859,,1,26.35
2020-10,huayu,3777798,electronics.video.tv_remote,2,34.769999999999996
2020-10,huayu,3777809,electronics.video.tv_remote,1,34.769999999999996
2020-10,huter,204669,,1,68.73
2020-10,huter,599044,construction.tools.saw,1,243.42000000000002
2020-10,huter,1002524,country_yard.cultivator,1,297.94
2020-10,huter,1508735,,1,153.17
2020-10,huter,1756502,,1,496.52
2020-10,huter,3435437,country_yard.cultivator,1,545.13
2020-10,hynix,144417,,1,27.52
2020-10,hynix,527640,,1,49.78
2020-10,hyperx,349255,,1,52.06
2020-10,hyperx,402217,,1,52.06
2020-10,hyperx,402220,,1,86.48
2020-10,hyperx,402221,,1,86.48
2020-10,hyperx,910547,,1,96.41
2020-10,hyperx,2762709,,1,593.7
2020-10,hyperx,2823479,,1,194.95
2020-10,hyperx,4013214,,5,525.78
2020-10,hyperx,4013617,,1,122.22
2020-10,hyundai,680263,,1,75.95
2020-10,hyundai,956582,appliances.environment.air_heater,1,167.28
2020-10,hyundai,1019228,,1,153.89999999999998
2020-10,hyundai,1401728,construction.tools.drill,1,82.49
2020-10,i-blason,1586241,computers.notebook,1,18.57
2020-10,ibox,1153794,electronics.telephone,1,12.22
2020-10,ibox,1153795,electronics.telephone,2,5.72
2020-10,id-cooling,4102216,computers.components.cooler,2,110.08
2020-10,iek,1179580,,1,351.62
2020-10,iiyama,1246875,computers.peripherals.monitor,1,294.65
2020-10,iiyama,1453829,computers.peripherals.monitor,1,205.76
2020-10,iiyama,3791693,computers.peripherals.monitor,1,115.49
2020-10,imex,601545,computers.peripherals.printer,1,20.76
2020-10,imex,1803852,computers.peripherals.printer,1,92.08
2020-10,infinity,1414228,electronics.audio.acoustic,1,93.65
2020-10,inoi,3605900,electronics.telephone,2,108.51
2020-10,inspector,1029652,,1,59.68
2020-10,intego,1249448,auto.accessories.videoregister,1,63
2020-10,intego,1830227,auto.accessories.videoregister,2,184.29
2020-10,intel,365722,computers.components.network_adapter,1,45.66
2020-10,intel,365723,computers.components.network_adapter,1,29.9
2020-10,intel,672145,computers.components.cpu,2,104.66
2020-10,intel,864406,computers.components.cpu,1,86.76
2020-10,intel,883775,computers.components.cpu,1,364.46
2020-10,intel,1976000,computers.components.cpu,3,711.16
2020-10,intel,3671615,computers.components.cpu,1,289.11
2020-10,intel,3804563,computers.components.cpu,5,681.45
2020-10,intel,3829652,computers.components.cpu,1,215.6
2020-10,interpower,730764,,1,36.82
2020-10,interpower,730812,,1,20.71
2020-10,ipega,1660544,computers.peripherals.joystick,3,101.6
2020-10,irbis,1804316,electronics.tablet,6,1016.6400000000001
2020-10,irbis,3734311,electronics.tablet,1,66.1
2020-10,janome,193859,appliances.sewing_machine,4,2204.79
2020-10,janome,194183,appliances.sewing_machine,1,381.46
2020-10,janome,194198,appliances.sewing_machine,1,194.1
2020-10,janome,194199,appliances.sewing_machine,2,352.34
2020-10,janome,254136,appliances.sewing_machine,1,774.16
2020-10,janome,254139,appliances.sewing_machine,1,242.48
2020-10,janome,644760,appliances.sewing_machine,1,308.71
2020-10,jbl,636725,electronics.audio.acoustic,2,69.8
2020-10,jbl,750533,electronics.audio.acoustic,1,144.81
2020-10,jbl,1027953,electronics.audio.acoustic,1,665.74
2020-10,jbl,1829776,electronics.audio.acoustic,1,123.32
2020-10,jbl,3699987,electronics.audio.acoustic,11,733.21
2020-10,jet,1724229,electronics.clocks,2,76.82
2020-10,jonnesway,502800,,1,288.9
2020-10,jpn,4183780,computers.peripherals.printer,1,21.4
2020-10,jvc,265716,electronics.audio.acoustic,1,24.21
2020-10,jvc,1034260,auto.accessories.player,1,123.65
2020-10,jvc,1354359,auto.accessories.player,2,119.2
2020-10,jvc,1667761,electronics.video.tv,1,322.6
2020-10,jvc,1695100,electronics.video.tv,1,414.78
2020-10,jvc,4154167,auto.accessories.player,3,532.12
2020-10,jvc,4154168,auto.accessories.player,3,799.3599999999999
2020-10,kada,743179,construction.tools.soldering,1,50.32
2020-10,kada,743182,construction.tools.soldering,6,585.72
2020-10,kada,1652203,construction.tools.soldering,1,97.46
2020-10,kaisi,1027457,construction.tools.screw,1,33.94
2020-10,katun,608168,computers.peripherals.printer,1,181.89000000000001
2020-10,katun,608169,computers.peripherals.printer,1,181.89000000000001
2020-10,katun,636151,computers.peripherals.printer,1,116.37
2020-10,keenetic,1154498,computers.peripherals.wifi,4,1170
2020-10,keenetic,1296155,computers.peripherals.wifi,1,177.16
2020-10,keenetic,1400398,computers.peripherals.wifi,2,101.26
2020-10,keenetic,1413454,computers.peripherals.wifi,1,45.87
2020-10,keenetic,1507368,computers.peripherals.wifi,5,1901.4600000000005
2020-10,kenwood,1354492,auto.accessories.player,2,618.48
2020-10,kenwood,1724230,auto.accessories.player,1,258.97
2020-10,kenwood,1756487,auto.accessories.player,1,46.78
2020-10,kenwood,4100427,auto.accessories.player,7,838.88
2020-10,kenwood,4101476,auto.accessories.player,5,654.01
2020-10,kingmax,1507558,,1,26.08
2020-10,kingston,7600,,1,44.78
2020-10,kingston,349079,,1,86.48
2020-10,kingston,349088,,2,95.56
2020-10,kingston,654713,,1,28.3
2020-10,kingston,1006527,,1,86.4
2020-10,kingston,1327600,,1,20.83
2020-10,kingston,1400377,,1,27.78
2020-10,kingston,1586461,,1,382.53000000000003
2020-10,kingston,3655219,,1,34.41
2020-10,kingston,3829861,,1,401.52
2020-10,kingston,4013181,,1,204.74
2020-10,kingston,4183736,,1,348.81
2020-10,kitfort,1274991,appliances.kitchen.grill,1,40.63
2020-10,kitfort,1587048,,1,290.82
2020-10,kitfort,1660988,appliances.kitchen.mixer,1,110.48
2020-10,kitfort,1675312,appliances.kitchen.mixer,1,271.74
2020-10,kitfort,1737546,,1,69.21
2020-10,kitfort,1747852,,4,1723.8000000000002
2020-10,kitfort,1747854,,4,1117.7600000000002
2020-10,kitfort,1747855,,3,703.15
2020-10,kitfort,1747856,,2,335.24
2020-10,kitfort,1747857,,2,1062.25
2020-10,kitfort,1759662,appliances.kitchen.grill,2,904.7399999999999
2020-10,kitfort,1796991,,2,1095.75
2020-10,kitfort,1814300,appliances.kitchen.coffee_machine,1,96.19
2020-10,kitfort,1814365,appliances.kitchen.fryer,1,103.5
2020-10,kitfort,3561634,appliances.kitchen.grill,1,233.66
2020-10,kitfort,4169406,,2,502.86
2020-10,kobra,1399886,,1,57.65
2020-10,kraft,3658392,,1,256.79999999999995
2020-10,kromax,257486,,1,51.74
2020-10,kromax,268303,,1,20.63
2020-10,kromax,292922,,1,23.84
2020-10,kromax,332007,,1,19.84
2020-10,kromax,903218,,1,25.86
2020-10,kromax,1453318,computers.peripherals.monitor,1,77.32
2020-10,kromax,1453320,computers.peripherals.monitor,2,168.68
2020-10,kromax,1621907,,2,140.32
2020-10,kromax,1738949,,1,51.33
2020-10,kromax,1756865,,1,74.6
2020-10,kromax,3876373,,1,86.38
2020-10,kromax,4013416,,1,128.24
2020-10,kyocera,1355099,computers.peripherals.printer,1,345.98
2020-10,kyocera,4078417,computers.peripherals.printer,2,1303.8
2020-10,leatherman,1079687,,1,144.6
2020-10,leatherman,1086765,,1,184.29
2020-10,leeco,1703412,electronics.telephone,5,520.65
2020-10,lenovo,1422878,electronics.tablet,2,52.38
2020-10,lenovo,1422879,electronics.tablet,1,15.87
2020-10,lenovo,1652074,,3,79.35
2020-10,lexmark,3698752,stationery.cartrige,1,52.05
2020-10,lexmark,4044671,computers.peripherals.printer,1,123.73
2020-10,lg,650073,,1,246.7
2020-10,lg,682321,computers.peripherals.monitor,1,181.67
2020-10,lg,750518,,1,552.74
2020-10,lg,803138,,1,164.62
2020-10,lg,821773,computers.peripherals.monitor,1,331.59
2020-10,lg,1400450,computers.peripherals.monitor,1,260.3
2020-10,lg,1454115,computers.peripherals.monitor,1,1090.7
2020-10,lg,1652031,,2,45.72
2020-10,lg,3632586,,1,28.58
2020-10,lg,3632594,,9,163.49999999999997
2020-10,lg,3891956,electronics.video.tv,1,2142.75
2020-10,logitech,4279,computers.peripherals.camera,43,1614.0600000000013
2020-10,logitech,6476,computers.peripherals.camera,3,160.53
2020-10,logitech,7887,computers.peripherals.camera,7,344.88000000000005
2020-10,logitech,16122,computers.peripherals.camera,2,1387.44
2020-10,logitech,661272,computers.peripherals.camera,1,82.1
2020-10,logitech,817333,computers.peripherals.camera,1,38.37
2020-10,logitech,822426,computers.peripherals.camera,1,370.04999999999995
2020-10,logitech,1008938,computers.peripherals.joystick,3,487.53
2020-10,logitech,1529101,,1,128.17
2020-10,lomond,296233,stationery.paper,1,92.02
2020-10,lomond,374053,stationery.paper,1,12.27
2020-10,lomond,1107545,stationery.paper,1,41.86
2020-10,lomond,1803959,stationery.paper,2,110.76
2020-10,lucia,1559143,construction.tools.light,2,172.89000000000001
2020-10,lukey,564621,construction.tools.soldering,1,72.38
2020-10,makita,90504,construction.tools.saw,1,655.56
2020-10,makita,93569,,1,68.1
2020-10,makita,482352,,1,293.49
2020-10,makita,503238,,4,564.6
2020-10,makita,1803272,,1,16.02
2020-10,makita,4067425,construction.tools.drill,1,63.35
2020-10,maono,4079087,electronics.audio.microphone,2,285.24
2020-10,maono,4170506,electronics.audio.microphone,1,37.87
2020-10,marvo,4155297,computers.peripherals.mouse,1,29.32
2020-10,meizu,1652078,,1,16.19
2020-10,mercusys,1503443,computers.peripherals.wifi,1,27.84
2020-10,metabo,248096,construction.tools.saw,2,386.37
2020-10,metabo,3557532,construction.tools.drill,1,105.14
2020-10,microsoft,16236,computers.peripherals.camera,2,173.02
2020-10,microsoft,16822,computers.peripherals.camera,1,88.41
2020-10,microsoft,123668,computers.peripherals.keyboard,1,50.11
2020-10,microsoft,262509,computers.peripherals.camera,2,68.6
2020-10,microsoft,543439,computers.peripherals.joystick,1,128.92
2020-10,microsoft,4031353,,1,284.46
2020-10,mikrotik,591435,computers.peripherals.wifi,1,284.66
2020-10,mikrotik,688075,computers.peripherals.wifi,1,59.79
2020-10,mikrotik,822903,computers.network.router,1,123.72
2020-10,mikrotik,1044608,computers.peripherals.wifi,1,98.82
2020-10,mikrotik,1550350,computers.network.router,1,371.89
2020-10,mikrotik,1703428,computers.network.router,1,183.75
2020-10,mikrotik,1803698,,1,793.8
2020-10,mikrotik,1803705,,5,87.22
2020-10,mikrotik,3791604,computers.peripherals.wifi,1,156.9
2020-10,mobilepc,802304,computers.notebook,1,56.2
2020-10,mobilepc,864067,computers.notebook,2,46.66
2020-10,mobilepc,864098,computers.notebook,1,23.33
2020-10,mobilepc,864114,computers.notebook,3,69.99
2020-10,mobilepc,864123,computers.notebook,2,41.12
2020-10,mobilepc,864136,computers.notebook,1,46.66
2020-10,mobilepc,864139,computers.notebook,2,53.16
2020-10,mobilepc,871740,computers.notebook,2,45.4
2020-10,mobilepc,879579,computers.notebook,1,28.1
2020-10,mobilepc,879582,computers.notebook,1,40.32
2020-10,mobilepc,879590,computers.notebook,1,40.32
2020-10,mobilepc,879803,computers.notebook,3,125.39999999999999
2020-10,mobilepc,910015,computers.notebook,1,42.06
2020-10,mobilepc,1044616,computers.notebook,13,311.08000000000004
2020-10,mobilepc,1586099,computers.notebook,3,175.39999999999998
2020-10,molex,1203145,,1,98.32
2020-10,morel,87414,electronics.audio.acoustic,3,796.6699999999998
2020-10,morel,87418,electronics.audio.acoustic,2,167.94
